Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
18/07/2018 16:49:53.410;14;Leon;ExposeKeyboard;2;1;none;none;none;none;none;Focus Gained
18/07/2018 16:49:53.775;379;Leon;ExposeKeyboard;2;1;Mouse;Move;1242;720;none;none
18/07/2018 16:49:53.782;386;Leon;ExposeKeyboard;2;1;Mouse;Move;1241;720;none;none
18/07/2018 16:49:53.790;394;Leon;ExposeKeyboard;2;1;Mouse;Move;1238;720;none;none
18/07/2018 16:49:53.798;402;Leon;ExposeKeyboard;2;1;Mouse;Move;1233;720;none;none
18/07/2018 16:49:53.806;410;Leon;ExposeKeyboard;2;1;Mouse;Move;1227;719;none;none
18/07/2018 16:49:53.814;418;Leon;ExposeKeyboard;2;1;Mouse;Move;1221;717;none;none
18/07/2018 16:49:53.822;426;Leon;ExposeKeyboard;2;1;Mouse;Move;1211;713;none;none
18/07/2018 16:49:53.830;434;Leon;ExposeKeyboard;2;1;Mouse;Move;1201;709;none;none
18/07/2018 16:49:53.838;442;Leon;ExposeKeyboard;2;1;Mouse;Move;1188;704;none;none
18/07/2018 16:49:53.846;450;Leon;ExposeKeyboard;2;1;Mouse;Move;1176;700;none;none
18/07/2018 16:49:53.854;458;Leon;ExposeKeyboard;2;1;Mouse;Move;1159;692;none;none
18/07/2018 16:49:53.862;466;Leon;ExposeKeyboard;2;1;Mouse;Move;1141;684;none;none
18/07/2018 16:49:53.870;474;Leon;ExposeKeyboard;2;1;Mouse;Move;1114;670;none;none
18/07/2018 16:49:53.878;482;Leon;ExposeKeyboard;2;1;Mouse;Move;1082;654;none;none
18/07/2018 16:49:53.886;490;Leon;ExposeKeyboard;2;1;Mouse;Move;1049;636;none;none
18/07/2018 16:49:53.894;498;Leon;ExposeKeyboard;2;1;Mouse;Move;1016;614;none;none
18/07/2018 16:49:53.902;506;Leon;ExposeKeyboard;2;1;Mouse;Move;983;594;none;none
18/07/2018 16:49:53.910;514;Leon;ExposeKeyboard;2;1;Mouse;Move;951;578;none;none
18/07/2018 16:49:53.918;522;Leon;ExposeKeyboard;2;1;Mouse;Move;928;570;none;none
18/07/2018 16:49:53.926;530;Leon;ExposeKeyboard;2;1;Mouse;Move;926;569;none;none
18/07/2018 16:49:54.158;762;Leon;ExposeKeyboard;2;1;Mouse;Move;925;569;none;none
18/07/2018 16:49:54.166;770;Leon;ExposeKeyboard;2;1;Mouse;Move;924;569;none;none
18/07/2018 16:49:54.174;778;Leon;ExposeKeyboard;2;1;Mouse;Move;920;568;none;none
18/07/2018 16:49:54.182;786;Leon;ExposeKeyboard;2;1;Mouse;Move;918;568;none;none
