Date;Timestamp;Participant;Aid;Phase;BlockID;Command;Alternative;TimeSinceTextSelected;TimeSinceCtrlPressed;AidDisplayed
23/07/2018 15:08:49.351;351;Jingjing;Optimus;1;1;LimeButton;Mouse;2040;0;False
23/07/2018 15:08:56.183;183;Jingjing;Optimus;1;1;btnBold;Mouse;8871;0;False
23/07/2018 15:09:02.908;908;Jingjing;Optimus;1;1;IncreaseSizeButton;Mouse;15588;0;False
23/07/2018 15:09:04.527;527;Jingjing;Optimus;1;1;IncreaseSizeButton;Mouse;17214;0;False
23/07/2018 15:09:12.640;640;Jingjing;Optimus;1;1;MagentaButton;Mouse;2686;0;False
23/07/2018 15:09:15.79;79;Jingjing;Optimus;1;1;DecreaseSizeBtn;Mouse;5129;0;False
23/07/2018 15:09:16.87;87;Jingjing;Optimus;1;1;DecreaseSizeBtn;Mouse;6137;0;False
23/07/2018 15:09:30.513;513;Jingjing;Optimus;1;1;BlackButton;Mouse;1590;0;False
23/07/2018 15:09:35.735;735;Jingjing;Optimus;1;1;btnAlignRight;Mouse;1871;0;False
23/07/2018 15:09:38.19;19;Jingjing;Optimus;1;1;btnJustify;Mouse;4155;0;False
23/07/2018 15:09:43.641;641;Jingjing;Optimus;1;1;BlackButton;Mouse;1596;0;False
23/07/2018 15:09:54.746;746;Jingjing;Optimus;1;1;btnAlignCenter;Mouse;2483;0;False
23/07/2018 15:10:01.224;224;Jingjing;Optimus;1;1;btnJustify;Mouse;2651;0;False
23/07/2018 15:10:14.775;775;Jingjing;Optimus;1;1;btnJustify;Mouse;2143;0;False
23/07/2018 15:10:20.336;336;Jingjing;Optimus;1;1;btnAlignCenter;Mouse;2405;0;False
23/07/2018 15:10:24.895;895;Jingjing;Optimus;1;1;btnUnderline;Mouse;2009;0;False
23/07/2018 15:10:29.704;704;Jingjing;Optimus;1;1;btnUnderline;Mouse;1566;0;False
23/07/2018 15:10:30.442;442;Jingjing;Optimus;1;1;btnUnderline;Mouse;2306;0;False
23/07/2018 15:10:32.417;417;Jingjing;Optimus;1;1;btnUnderline;Mouse;4275;0;False
23/07/2018 15:10:36.215;215;Jingjing;Optimus;1;1;btnUnderline;Mouse;1420;0;False
23/07/2018 15:10:36.858;858;Jingjing;Optimus;1;1;btnUnderline;Mouse;2067;0;False
23/07/2018 15:10:39.936;936;Jingjing;Optimus;1;1;btnUnderline;Mouse;1257;0;False
