Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
23/07/2018 14:07:10.194;1334;Qiwei;ExposeHK;1;2;Mouse;Move;1386;204;none;none
23/07/2018 14:07:19.312;10453;Qiwei;ExposeHK;1;2;Mouse;Move;1385;204;none;none
23/07/2018 14:07:19.570;10710;Qiwei;ExposeHK;1;2;Mouse;Move;1385;204;none;none
23/07/2018 14:07:19.642;10782;Qiwei;ExposeHK;1;2;Mouse;Move;1384;204;none;none
23/07/2018 14:07:19.658;10798;Qiwei;ExposeHK;1;2;Mouse;Move;1384;204;none;none
23/07/2018 14:07:19.665;10806;Qiwei;ExposeHK;1;2;Mouse;Move;1383;204;none;none
23/07/2018 14:07:19.674;10814;Qiwei;ExposeHK;1;2;Mouse;Move;1381;204;none;none
23/07/2018 14:07:19.682;10822;Qiwei;ExposeHK;1;2;Mouse;Move;1375;204;none;none
23/07/2018 14:07:19.690;10830;Qiwei;ExposeHK;1;2;Mouse;Move;1367;204;none;none
23/07/2018 14:07:19.698;10838;Qiwei;ExposeHK;1;2;Mouse;Move;1361;204;none;none
23/07/2018 14:07:19.706;10846;Qiwei;ExposeHK;1;2;Mouse;Move;1354;204;none;none
23/07/2018 14:07:19.714;10854;Qiwei;ExposeHK;1;2;Mouse;Move;1346;206;none;none
23/07/2018 14:07:19.722;10862;Qiwei;ExposeHK;1;2;Mouse;Move;1334;209;none;none
23/07/2018 14:07:19.730;10870;Qiwei;ExposeHK;1;2;Mouse;Move;1325;211;none;none
23/07/2018 14:07:19.738;10878;Qiwei;ExposeHK;1;2;Mouse;Move;1312;213;none;none
23/07/2018 14:07:19.746;10886;Qiwei;ExposeHK;1;2;Mouse;Move;1299;215;none;none
23/07/2018 14:07:19.754;10894;Qiwei;ExposeHK;1;2;Mouse;Move;1284;216;none;none
23/07/2018 14:07:19.762;10902;Qiwei;ExposeHK;1;2;Mouse;Move;1268;218;none;none
