Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
26/07/2018 15:37:35.829;2;Qiwei;ExposeHK;3;1;none;none;none;none;none;;Focus Gained
26/07/2018 15:37:35.996;169;Qiwei;ExposeHK;3;1;Mouse;Move;1217;738;none;none
26/07/2018 15:37:36.3;176;Qiwei;ExposeHK;3;1;Mouse;Move;1217;738;none;none
26/07/2018 15:37:36.11;184;Qiwei;ExposeHK;3;1;Mouse;Move;1216;737;none;none
26/07/2018 15:37:36.19;192;Qiwei;ExposeHK;3;1;Mouse;Move;1211;733;none;none
26/07/2018 15:37:36.31;204;Qiwei;ExposeHK;3;1;Mouse;Move;1199;721;none;none
26/07/2018 15:37:36.35;208;Qiwei;ExposeHK;3;1;Mouse;Move;1178;703;none;none
26/07/2018 15:37:36.43;216;Qiwei;ExposeHK;3;1;Mouse;Move;1153;685;none;none
26/07/2018 15:37:36.51;224;Qiwei;ExposeHK;3;1;Mouse;Move;1119;660;none;none
26/07/2018 15:37:36.59;232;Qiwei;ExposeHK;3;1;Mouse;Move;1075;632;none;none
26/07/2018 15:37:36.67;240;Qiwei;ExposeHK;3;1;Mouse;Move;1031;604;none;none
26/07/2018 15:37:36.75;248;Qiwei;ExposeHK;3;1;Mouse;Move;984;576;none;none
26/07/2018 15:37:36.84;257;Qiwei;ExposeHK;3;1;Mouse;Move;940;545;none;none
26/07/2018 15:37:36.98;271;Qiwei;ExposeHK;3;1;Mouse;Move;898;516;none;none
26/07/2018 15:37:36.99;272;Qiwei;ExposeHK;3;1;Mouse;Move;856;486;none;none
26/07/2018 15:37:36.107;280;Qiwei;ExposeHK;3;1;Mouse;Move;820;459;none;none
26/07/2018 15:37:36.115;288;Qiwei;ExposeHK;3;1;Mouse;Move;789;437;none;none
26/07/2018 15:37:36.123;296;Qiwei;ExposeHK;3;1;Mouse;Move;763;416;none;none
26/07/2018 15:37:36.132;305;Qiwei;ExposeHK;3;1;Mouse;Move;742;397;none;none
26/07/2018 15:37:36.139;312;Qiwei;ExposeHK;3;1;Mouse;Move;726;381;none;none
26/07/2018 15:37:36.149;322;Qiwei;ExposeHK;3;1;Mouse;Move;715;369;none;none
26/07/2018 15:37:36.156;329;Qiwei;ExposeHK;3;1;Mouse;Move;706;358;none;none
26/07/2018 15:37:36.164;337;Qiwei;ExposeHK;3;1;Mouse;Move;700;349;none;none
26/07/2018 15:37:36.172;345;Qiwei;ExposeHK;3;1;Mouse;Move;696;343;none;none
26/07/2018 15:37:36.180;352;Qiwei;ExposeHK;3;1;Mouse;Move;694;339;none;none
26/07/2018 15:37:36.188;360;Qiwei;ExposeHK;3;1;Mouse;Move;691;334;none;none
26/07/2018 15:37:36.196;368;Qiwei;ExposeHK;3;1;Mouse;Move;690;331;none;none
26/07/2018 15:37:36.204;376;Qiwei;ExposeHK;3;1;Mouse;Move;688;326;none;none
26/07/2018 15:37:36.211;384;Qiwei;ExposeHK;3;1;Mouse;Move;685;321;none;none
26/07/2018 15:37:36.220;392;Qiwei;ExposeHK;3;1;Mouse;Move;683;316;none;none
26/07/2018 15:37:36.228;400;Qiwei;ExposeHK;3;1;Mouse;Move;681;312;none;none
26/07/2018 15:37:36.235;408;Qiwei;ExposeHK;3;1;Mouse;Move;678;307;none;none
26/07/2018 15:37:36.243;416;Qiwei;ExposeHK;3;1;Mouse;Move;677;304;none;none
26/07/2018 15:37:36.251;424;Qiwei;ExposeHK;3;1;Mouse;Move;673;298;none;none
26/07/2018 15:37:36.259;432;Qiwei;ExposeHK;3;1;Mouse;Move;669;293;none;none
26/07/2018 15:37:36.267;440;Qiwei;ExposeHK;3;1;Mouse;Move;663;285;none;none
26/07/2018 15:37:36.276;449;Qiwei;ExposeHK;3;1;Mouse;Move;658;279;none;none
26/07/2018 15:37:36.284;457;Qiwei;ExposeHK;3;1;Mouse;Move;650;271;none;none
26/07/2018 15:37:36.292;465;Qiwei;ExposeHK;3;1;Mouse;Move;645;264;none;none
26/07/2018 15:37:36.299;472;Qiwei;ExposeHK;3;1;Mouse;Move;636;255;none;none
26/07/2018 15:37:36.316;489;Qiwei;ExposeHK;3;1;Mouse;Move;628;247;none;none
26/07/2018 15:37:36.316;489;Qiwei;ExposeHK;3;1;Mouse;Move;619;239;none;none
26/07/2018 15:37:36.332;504;Qiwei;ExposeHK;3;1;Mouse;Move;614;234;none;none
26/07/2018 15:37:36.332;505;Qiwei;ExposeHK;3;1;Mouse;Move;609;229;none;none
26/07/2018 15:37:36.349;522;Qiwei;ExposeHK;3;1;Mouse;Move;607;227;none;none
26/07/2018 15:37:36.350;522;Qiwei;ExposeHK;3;1;Mouse;Move;605;224;none;none
26/07/2018 15:37:36.355;528;Qiwei;ExposeHK;3;1;Mouse;Move;604;223;none;none
26/07/2018 15:37:36.667;840;Qiwei;ExposeHK;3;1;Mouse;Click;604;223;none;none
26/07/2018 15:37:36.667;840;Qiwei;ExposeHK;3;1;Mouse;Move;604;223;none;none
26/07/2018 15:37:36.739;912;Qiwei;ExposeHK;3;1;Mouse;Release;604;223;none;none
26/07/2018 15:37:36.740;912;Qiwei;ExposeHK;3;1;Mouse;Move;604;223;none;none
26/07/2018 15:37:36.740;913;Qiwei;ExposeHK;3;1;none;none;none;none;none;Click textBox1
26/07/2018 15:37:42.29;6203;Qiwei;ExposeHK;3;1;Mouse;Move;604;223;none;none
26/07/2018 15:37:42.30;6203;Qiwei;ExposeHK;3;1;Mouse;Move;612;227;none;none
26/07/2018 15:37:42.36;6209;Qiwei;ExposeHK;3;1;Mouse;Move;631;230;none;none
26/07/2018 15:37:42.43;6216;Qiwei;ExposeHK;3;1;Mouse;Move;649;229;none;none
26/07/2018 15:37:42.52;6225;Qiwei;ExposeHK;3;1;Mouse;Move;666;218;none;none
26/07/2018 15:37:42.59;6232;Qiwei;ExposeHK;3;1;Mouse;Move;671;201;none;none
26/07/2018 15:37:42.67;6241;Qiwei;ExposeHK;3;1;Mouse;Move;671;188;none;none
26/07/2018 15:37:42.75;6248;Qiwei;ExposeHK;3;1;Mouse;Move;665;176;none;none
26/07/2018 15:37:42.83;6256;Qiwei;ExposeHK;3;1;Mouse;Move;655;171;none;none
26/07/2018 15:37:42.91;6264;Qiwei;ExposeHK;3;1;Mouse;Move;642;172;none;none
26/07/2018 15:37:42.99;6272;Qiwei;ExposeHK;3;1;Mouse;Move;629;188;none;none
26/07/2018 15:37:42.107;6280;Qiwei;ExposeHK;3;1;Mouse;Move;614;212;none;none
26/07/2018 15:37:42.115;6288;Qiwei;ExposeHK;3;1;Mouse;Move;610;239;none;none
26/07/2018 15:37:42.123;6296;Qiwei;ExposeHK;3;1;Mouse;Move;610;267;none;none
26/07/2018 15:37:42.131;6304;Qiwei;ExposeHK;3;1;Mouse;Move;620;291;none;none
26/07/2018 15:37:42.139;6312;Qiwei;ExposeHK;3;1;Mouse;Move;636;316;none;none
26/07/2018 15:37:42.147;6320;Qiwei;ExposeHK;3;1;Mouse;Move;654;339;none;none
