Date;Timestamp;Participant;Aid;Phase;BlockID;Command;Alternative;TimeSinceTextSelected;TimeSinceCtrlPressed;AidDisplayed
26/07/2018 15:46:55.679;6546;Steban;ExposeKeyboard;2;2;LimeButton;Mouse;1120;0;False
26/07/2018 15:46:57.296;8164;Steban;ExposeKeyboard;2;2;btnBold;Hotkey;2739;207;False
26/07/2018 15:47:01.77;11945;Steban;ExposeKeyboard;2;2;IncreaseSizeButton;Mouse;6514;0;False
26/07/2018 15:47:01.264;12131;Steban;ExposeKeyboard;2;2;IncreaseSizeButton;Mouse;6707;0;False
26/07/2018 15:47:03.78;13945;Steban;ExposeKeyboard;2;2;btnAlignCenter;Mouse;8514;0;False
26/07/2018 15:47:06.574;17442;Steban;ExposeKeyboard;2;2;MagentaButton;Mouse;1304;0;False
26/07/2018 15:47:08.640;19507;Steban;ExposeKeyboard;2;2;btnUnderline;Hotkey;3364;247;False
26/07/2018 15:47:11.280;22147;Steban;ExposeKeyboard;2;2;DecreaseSizeBtn;Mouse;6009;0;False
26/07/2018 15:47:12.725;23592;Steban;ExposeKeyboard;2;2;DecreaseSizeBtn;Mouse;7456;0;False
26/07/2018 15:47:14.22;24889;Steban;ExposeKeyboard;2;2;MagentaButton;Mouse;8752;0;False
26/07/2018 15:47:18.454;29321;Steban;ExposeKeyboard;2;2;BlackButton;Mouse;1370;0;False
26/07/2018 15:47:21.254;32121;Steban;ExposeKeyboard;2;2;btnJustify;Mouse;4176;0;False
26/07/2018 15:47:29.655;40521;Steban;ExposeKeyboard;2;2;btnAlignCenter;Mouse;1496;0;False
26/07/2018 15:47:34.396;45263;Steban;ExposeKeyboard;2;2;btnAlignLeft;Mouse;2224;0;False
26/07/2018 15:47:38.174;49040;Steban;ExposeKeyboard;2;2;btnStrikeThrough;Mouse;1290;0;False
26/07/2018 15:47:39.524;50391;Steban;ExposeKeyboard;2;2;LimeButton;Mouse;2648;0;False
26/07/2018 15:47:40.230;51097;Steban;ExposeKeyboard;2;2;btnBold;Mouse;3354;0;False
26/07/2018 15:47:42.938;53804;Steban;ExposeKeyboard;2;2;btnBold;Hotkey;1067;151;False
26/07/2018 15:47:44.183;55049;Steban;ExposeKeyboard;2;2;DecreaseSizeBtn;Mouse;2312;0;False
26/07/2018 15:47:44.309;55175;Steban;ExposeKeyboard;2;2;DecreaseSizeBtn;Mouse;2440;0;False
26/07/2018 15:47:47.450;58316;Steban;ExposeKeyboard;2;2;btnUnderline;Hotkey;1317;345;False
26/07/2018 15:47:48.997;59863;Steban;ExposeKeyboard;2;2;LimeButton;Mouse;2872;0;False
26/07/2018 15:47:49.766;60632;Steban;ExposeKeyboard;2;2;IncreaseSizeButton;Mouse;3641;0;False
26/07/2018 15:47:54.228;65095;Steban;ExposeKeyboard;2;2;btnBulletedList;Mouse;1913;0;False
26/07/2018 15:47:57.962;68829;Steban;ExposeKeyboard;2;2;btnAlignRight;Mouse;1739;0;False
26/07/2018 15:48:01.66;71932;Steban;ExposeKeyboard;2;2;btnUnderline;Hotkey;643;351;False
26/07/2018 15:48:02.304;73169;Steban;ExposeKeyboard;2;2;MagentaButton;Mouse;1874;0;False
