Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
18/07/2018 16:31:59.140;22;none;none;none;0;none;none;none;none;none;none;Focus Gained
18/07/2018 16:31:59.152;34;none;none;none;0;none;Mouse;Move;503;145;none;none
18/07/2018 16:31:59.153;35;none;none;none;0;none;Mouse;Move;510;187;none;none
18/07/2018 16:31:59.160;42;none;none;none;0;none;Mouse;Move;511;200;none;none
18/07/2018 16:31:59.173;55;none;none;none;0;none;Mouse;Move;512;212;none;none
18/07/2018 16:31:59.176;58;none;none;none;0;none;Mouse;Move;513;226;none;none
18/07/2018 16:31:59.207;89;none;none;none;0;none;Mouse;Move;513;239;none;none
18/07/2018 16:31:59.207;89;none;none;none;0;none;Mouse;Move;514;280;none;none
18/07/2018 16:31:59.214;95;none;none;none;0;none;Mouse;Move;515;294;none;none
18/07/2018 16:31:59.223;105;none;none;none;0;none;Mouse;Move;516;307;none;none
18/07/2018 16:31:59.241;122;none;none;none;0;none;Mouse;Move;519;329;none;none
18/07/2018 16:31:59.273;155;none;none;none;0;none;Mouse;Move;520;339;none;none
18/07/2018 16:31:59.274;156;none;none;none;0;none;Mouse;Move;522;365;none;none
18/07/2018 16:31:59.277;159;none;none;none;0;none;Mouse;Move;523;372;none;none
18/07/2018 16:31:59.290;172;none;none;none;0;none;Mouse;Move;523;378;none;none
18/07/2018 16:31:59.308;189;none;none;none;0;none;Mouse;Move;523;389;none;none
18/07/2018 16:31:59.310;192;none;none;none;0;none;Mouse;Move;523;393;none;none
18/07/2018 16:31:59.323;205;none;none;none;0;none;Mouse;Move;523;399;none;none
18/07/2018 16:31:59.341;223;none;none;none;0;none;Mouse;Move;523;408;none;none
18/07/2018 16:31:59.342;224;none;none;none;0;none;Mouse;Move;522;412;none;none
18/07/2018 16:31:59.357;239;none;none;none;0;none;Mouse;Move;521;415;none;none
18/07/2018 16:31:59.374;256;none;none;none;0;none;Mouse;Move;517;423;none;none
18/07/2018 16:31:59.381;263;none;none;none;0;none;Mouse;Move;515;426;none;none
18/07/2018 16:31:59.389;271;none;none;none;0;none;Mouse;Move;512;431;none;none
