Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 14:33:30.110;1;Jingjing;Optimus;3;1;none;none;none;none;none;;Focus Gained
25/07/2018 14:33:30.277;169;Jingjing;Optimus;3;1;Mouse;Move;1240;712;none;none
25/07/2018 14:33:30.644;536;Jingjing;Optimus;3;1;Mouse;Move;1240;712;none;none
25/07/2018 14:33:30.654;546;Jingjing;Optimus;3;1;Mouse;Move;1239;711;none;none
25/07/2018 14:33:30.661;552;Jingjing;Optimus;3;1;Mouse;Move;1236;710;none;none
25/07/2018 14:33:30.668;560;Jingjing;Optimus;3;1;Mouse;Move;1232;707;none;none
25/07/2018 14:33:30.683;575;Jingjing;Optimus;3;1;Mouse;Move;1226;704;none;none
25/07/2018 14:33:30.684;576;Jingjing;Optimus;3;1;Mouse;Move;1221;700;none;none
25/07/2018 14:33:30.693;585;Jingjing;Optimus;3;1;Mouse;Move;1215;695;none;none
25/07/2018 14:33:30.700;592;Jingjing;Optimus;3;1;Mouse;Move;1208;691;none;none
25/07/2018 14:33:30.714;606;Jingjing;Optimus;3;1;Mouse;Move;1197;685;none;none
25/07/2018 14:33:30.717;609;Jingjing;Optimus;3;1;Mouse;Move;1184;677;none;none
25/07/2018 14:33:30.732;624;Jingjing;Optimus;3;1;Mouse;Move;1168;667;none;none
25/07/2018 14:33:30.732;624;Jingjing;Optimus;3;1;Mouse;Move;1151;656;none;none
25/07/2018 14:33:30.740;632;Jingjing;Optimus;3;1;Mouse;Move;1126;639;none;none
25/07/2018 14:33:30.748;640;Jingjing;Optimus;3;1;Mouse;Move;1101;622;none;none
25/07/2018 14:33:30.765;657;Jingjing;Optimus;3;1;Mouse;Move;1076;604;none;none
25/07/2018 14:33:30.765;657;Jingjing;Optimus;3;1;Mouse;Move;1053;586;none;none
25/07/2018 14:33:30.781;673;Jingjing;Optimus;3;1;Mouse;Move;1024;564;none;none
25/07/2018 14:33:30.782;674;Jingjing;Optimus;3;1;Mouse;Move;996;541;none;none
25/07/2018 14:33:30.788;680;Jingjing;Optimus;3;1;Mouse;Move;968;522;none;none
25/07/2018 14:33:30.798;690;Jingjing;Optimus;3;1;Mouse;Move;939;501;none;none
25/07/2018 14:33:30.814;706;Jingjing;Optimus;3;1;Mouse;Move;908;477;none;none
25/07/2018 14:33:30.815;707;Jingjing;Optimus;3;1;Mouse;Move;874;448;none;none
25/07/2018 14:33:30.820;712;Jingjing;Optimus;3;1;Mouse;Move;842;423;none;none
25/07/2018 14:33:30.828;720;Jingjing;Optimus;3;1;Mouse;Move;811;394;none;none
25/07/2018 14:33:30.836;728;Jingjing;Optimus;3;1;Mouse;Move;782;373;none;none
25/07/2018 14:33:30.844;736;Jingjing;Optimus;3;1;Mouse;Move;756;351;none;none
25/07/2018 14:33:30.852;744;Jingjing;Optimus;3;1;Mouse;Move;732;329;none;none
25/07/2018 14:33:30.860;752;Jingjing;Optimus;3;1;Mouse;Move;712;309;none;none
25/07/2018 14:33:30.869;761;Jingjing;Optimus;3;1;Mouse;Move;690;288;none;none
25/07/2018 14:33:30.877;769;Jingjing;Optimus;3;1;Mouse;Move;674;272;none;none
25/07/2018 14:33:30.885;777;Jingjing;Optimus;3;1;Mouse;Move;660;257;none;none
25/07/2018 14:33:30.893;785;Jingjing;Optimus;3;1;Mouse;Move;651;243;none;none
25/07/2018 14:33:30.901;793;Jingjing;Optimus;3;1;Mouse;Move;645;234;none;none
25/07/2018 14:33:30.909;801;Jingjing;Optimus;3;1;Mouse;Move;639;225;none;none
25/07/2018 14:33:30.917;809;Jingjing;Optimus;3;1;Mouse;Move;634;216;none;none
25/07/2018 14:33:30.932;824;Jingjing;Optimus;3;1;Mouse;Move;631;210;none;none
