Date;Timestamp;Participant;Aid;Phase;BlockID;Command;Alternative;TimeSinceTextSelected;TimeSinceCtrlPressed;AidDisplayed
25/07/2018 14:48:13.454;454;Tiffany;ExposeKeyboard;2;1;btnAlignCenter;Hotkey;13360;12859;True
25/07/2018 14:48:18.233;233;Tiffany;ExposeKeyboard;2;1;LimeButton;Hotkey;18140;2505;True
25/07/2018 14:48:23.347;347;Tiffany;ExposeKeyboard;2;1;IncreaseSizeButton;Hotkey;1484;848;True
25/07/2018 14:48:24.605;605;Tiffany;ExposeKeyboard;2;1;IncreaseSizeButton;Hotkey;2741;2105;True
25/07/2018 14:48:26.97;97;Tiffany;ExposeKeyboard;2;1;btnBold;Hotkey;4236;3600;True
25/07/2018 14:48:31.355;355;Tiffany;ExposeKeyboard;2;1;btnUnderline;Hotkey;1645;672;True
25/07/2018 14:48:32.484;484;Tiffany;ExposeKeyboard;2;1;btnJustify;Hotkey;2773;1799;True
25/07/2018 14:48:35.625;625;Tiffany;ExposeKeyboard;2;1;MagentaButton;Hotkey;5908;4935;True
25/07/2018 14:48:39.905;905;Tiffany;ExposeKeyboard;2;1;IncreaseSizeButton;Hotkey;10188;1254;True
25/07/2018 14:48:40.641;641;Tiffany;ExposeKeyboard;2;1;IncreaseSizeButton;Hotkey;10932;1998;True
25/07/2018 14:48:49.595;595;Tiffany;ExposeKeyboard;2;1;DecreaseSizeBtn;Hotkey;19878;10944;True
25/07/2018 14:48:49.905;905;Tiffany;ExposeKeyboard;2;1;DecreaseSizeBtn;Hotkey;20196;11262;True
25/07/2018 14:48:50.121;121;Tiffany;ExposeKeyboard;2;1;DecreaseSizeBtn;Hotkey;20411;11477;True
25/07/2018 14:48:50.586;586;Tiffany;ExposeKeyboard;2;1;DecreaseSizeBtn;Hotkey;20876;11942;True
25/07/2018 14:49:00.911;911;Tiffany;ExposeKeyboard;2;1;btnJustify;Mouse;4306;0;False
25/07/2018 14:49:01.520;520;Tiffany;ExposeKeyboard;2;1;btnAlignCenter;Mouse;4916;0;False
25/07/2018 14:49:06.590;590;Tiffany;ExposeKeyboard;2;1;btnJustify;Mouse;9980;0;False
25/07/2018 14:49:14.706;706;Tiffany;ExposeKeyboard;2;1;BlackButton;Mouse;2682;0;False
25/07/2018 14:49:24.841;841;Tiffany;ExposeKeyboard;2;1;btnAlignLeft;Hotkey;5374;4969;True
25/07/2018 14:49:33.481;481;Tiffany;ExposeKeyboard;2;1;btnStrikeThrough;Mouse;2615;0;False
25/07/2018 14:49:35.179;179;Tiffany;ExposeKeyboard;2;1;CyanButton;Hotkey;4320;552;True
25/07/2018 14:49:36.553;553;Tiffany;ExposeKeyboard;2;1;LimeButton;Hotkey;5688;1920;True
25/07/2018 14:49:38.731;731;Tiffany;ExposeKeyboard;2;1;btnBold;Hotkey;7872;80;False
25/07/2018 14:49:43.344;344;Tiffany;ExposeKeyboard;2;1;btnBold;Hotkey;828;96;False
25/07/2018 14:49:46.802;802;Tiffany;ExposeKeyboard;2;1;DecreaseSizeBtn;Hotkey;4284;2281;True
25/07/2018 14:49:47.986;986;Tiffany;ExposeKeyboard;2;1;DecreaseSizeBtn;Hotkey;5475;3472;True
25/07/2018 14:49:53.945;945;Tiffany;ExposeKeyboard;2;1;CyanButton;Hotkey;11435;2398;True
25/07/2018 14:50:02.793;793;Tiffany;ExposeKeyboard;2;1;btnAlignRight;Mouse;1467;0;False
25/07/2018 14:50:06.532;532;Tiffany;ExposeKeyboard;2;1;btnUnderline;Hotkey;1003;310;False
25/07/2018 14:50:09.499;499;Tiffany;ExposeKeyboard;2;1;IncreaseSizeButton;Hotkey;3964;2295;True
