Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
23/07/2018 15:48:37.557;35;none;none;none;0;none;none;none;none;none;none;Focus Gained
23/07/2018 15:48:38.846;1325;none;none;none;0;none;Key;Down;none;none;RShiftKey;none
23/07/2018 15:48:38.913;1392;none;none;none;0;none;Key;Down;none;none;J;none
23/07/2018 15:48:38.970;1448;none;none;none;0;none;Key;Up;none;none;RShiftKey;none
23/07/2018 15:48:39.49;1527;none;none;none;0;none;Key;Up;none;none;J;none
23/07/2018 15:48:39.209;1688;none;none;none;0;none;Key;Down;none;none;E;none
23/07/2018 15:48:39.290;1767;none;none;none;0;none;Key;Up;none;none;E;none
23/07/2018 15:48:39.418;1896;none;none;none;0;none;Key;Down;none;none;R;none
23/07/2018 15:48:39.546;2024;none;none;none;0;none;Key;Up;none;none;R;none
23/07/2018 15:48:39.549;2027;none;none;none;0;none;Key;Down;none;none;O;none
23/07/2018 15:48:39.626;2103;none;none;none;0;none;Key;Up;none;none;O;none
23/07/2018 15:48:39.626;2104;none;none;none;0;none;Key;Down;none;none;M;none
23/07/2018 15:48:39.762;2240;none;none;none;0;none;Key;Up;none;none;M;none
23/07/2018 15:48:39.765;2242;none;none;none;0;none;Key;Down;none;none;E;none
23/07/2018 15:48:39.842;2320;none;none;none;0;none;Key;Up;none;none;E;none
23/07/2018 15:48:40.349;2826;none;none;none;0;none;Mouse;Move;986;750;none;none
23/07/2018 15:48:40.351;2829;none;none;none;0;none;Mouse;Move;987;750;none;none
23/07/2018 15:48:40.358;2836;none;none;none;0;none;Mouse;Move;996;746;none;none
23/07/2018 15:48:40.366;2843;none;none;none;0;none;Mouse;Move;1011;740;none;none
23/07/2018 15:48:40.374;2852;none;none;none;0;none;Mouse;Move;1032;731;none;none
23/07/2018 15:48:40.382;2859;none;none;none;0;none;Mouse;Move;1058;721;none;none
23/07/2018 15:48:40.390;2867;none;none;none;0;none;Mouse;Move;1076;713;none;none
23/07/2018 15:48:40.398;2875;none;none;none;0;none;Mouse;Move;1093;708;none;none
23/07/2018 15:48:40.406;2883;none;none;none;0;none;Mouse;Move;1103;704;none;none
23/07/2018 15:48:40.414;2891;none;none;none;0;none;Mouse;Move;1110;702;none;none
23/07/2018 15:48:40.422;2899;none;none;none;0;none;Mouse;Move;1115;699;none;none
23/07/2018 15:48:40.430;2907;none;none;none;0;none;Mouse;Move;1119;697;none;none
23/07/2018 15:48:40.438;2915;none;none;none;0;none;Mouse;Move;1127;692;none;none
23/07/2018 15:48:40.446;2923;none;none;none;0;none;Mouse;Move;1137;688;none;none
23/07/2018 15:48:40.454;2931;none;none;none;0;none;Mouse;Move;1148;683;none;none
23/07/2018 15:48:40.462;2939;none;none;none;0;none;Mouse;Move;1161;679;none;none
23/07/2018 15:48:40.470;2947;none;none;none;0;none;Mouse;Move;1176;675;none;none
23/07/2018 15:48:40.478;2955;none;none;none;0;none;Mouse;Move;1193;670;none;none
23/07/2018 15:48:40.486;2963;none;none;none;0;none;Mouse;Move;1210;666;none;none
23/07/2018 15:48:40.494;2971;none;none;none;0;none;Mouse;Move;1226;664;none;none
23/07/2018 15:48:40.502;2979;none;none;none;0;none;Mouse;Move;1237;662;none;none
23/07/2018 15:48:40.510;2987;none;none;none;0;none;Mouse;Move;1244;662;none;none
23/07/2018 15:48:40.518;2995;none;none;none;0;none;Mouse;Move;1247;662;none;none
23/07/2018 15:48:40.526;3003;none;none;none;0;none;Mouse;Move;1247;662;none;none
23/07/2018 15:48:40.630;3108;none;none;none;0;none;Mouse;Move;1247;662;none;none
23/07/2018 15:48:40.638;3115;none;none;none;0;none;Mouse;Move;1247;662;none;none
23/07/2018 15:48:40.646;3123;none;none;none;0;none;Mouse;Move;1242;667;none;none
23/07/2018 15:48:40.654;3132;none;none;none;0;none;Mouse;Move;1234;672;none;none
23/07/2018 15:48:40.662;3140;none;none;none;0;none;Mouse;Move;1218;683;none;none
23/07/2018 15:48:40.670;3148;none;none;none;0;none;Mouse;Move;1207;688;none;none
23/07/2018 15:48:40.678;3156;none;none;none;0;none;Mouse;Move;1194;692;none;none
23/07/2018 15:48:40.686;3163;none;none;none;0;none;Mouse;Move;1191;695;none;none
23/07/2018 15:48:40.694;3171;none;none;none;0;none;Mouse;Move;1184;695;none;none
23/07/2018 15:48:40.702;3179;none;none;none;0;none;Mouse;Move;1179;695;none;none
23/07/2018 15:48:40.710;3187;none;none;none;0;none;Mouse;Move;1175;695;none;none
23/07/2018 15:48:40.718;3196;none;none;none;0;none;Mouse;Move;1168;695;none;none
23/07/2018 15:48:40.726;3204;none;none;none;0;none;Mouse;Move;1161;693;none;none
23/07/2018 15:48:40.734;3212;none;none;none;0;none;Mouse;Move;1151;691;none;none
23/07/2018 15:48:40.742;3220;none;none;none;0;none;Mouse;Move;1138;689;none;none
23/07/2018 15:48:40.750;3228;none;none;none;0;none;Mouse;Move;1124;686;none;none
