Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 14:47:44.821;10;Tiffany;ExposeKeyboard;2;1;none;none;none;none;none;Focus Gained
25/07/2018 14:47:45.33;222;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1286;718;none;none
25/07/2018 14:47:45.41;230;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1285;718;none;none
25/07/2018 14:47:45.46;235;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1285;717;none;none
25/07/2018 14:47:45.541;731;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1285;717;none;none
25/07/2018 14:47:45.550;739;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1284;717;none;none
25/07/2018 14:47:45.557;747;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1283;717;none;none
25/07/2018 14:47:45.565;755;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1281;716;none;none
25/07/2018 14:47:45.573;763;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1279;716;none;none
25/07/2018 14:47:45.581;771;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1277;716;none;none
25/07/2018 14:47:45.589;779;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1276;716;none;none
25/07/2018 14:47:45.597;787;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1274;716;none;none
25/07/2018 14:47:45.605;795;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1273;716;none;none
25/07/2018 14:47:45.613;803;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1272;715;none;none
25/07/2018 14:47:45.621;811;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1270;715;none;none
25/07/2018 14:47:45.630;819;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1270;714;none;none
25/07/2018 14:47:45.637;827;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1269;714;none;none
25/07/2018 14:47:45.645;835;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1266;713;none;none
25/07/2018 14:47:45.653;842;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1264;711;none;none
25/07/2018 14:47:45.661;850;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1262;708;none;none
25/07/2018 14:47:45.669;858;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1257;704;none;none
25/07/2018 14:47:45.677;866;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1252;699;none;none
25/07/2018 14:47:45.685;875;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1245;693;none;none
25/07/2018 14:47:45.693;883;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1238;685;none;none
25/07/2018 14:47:45.701;890;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1228;676;none;none
25/07/2018 14:47:45.709;898;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1218;667;none;none
25/07/2018 14:47:45.717;906;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1204;656;none;none
25/07/2018 14:47:45.725;914;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1187;641;none;none
25/07/2018 14:47:45.733;922;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1166;625;none;none
25/07/2018 14:47:45.741;930;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1143;607;none;none
25/07/2018 14:47:45.749;939;Tiffany;ExposeKeyboard;2;1;Mouse;Move;1120;589;none;none
