Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 13:17:42.985;16;Julien M;Optimus;2;1;none;none;none;none;none;Focus Gained
25/07/2018 13:17:44.570;1601;Julien M;Optimus;2;1;Mouse;Move;579;539;none;none
25/07/2018 13:17:44.648;1679;Julien M;Optimus;2;1;Mouse;Move;580;539;none;none
25/07/2018 13:17:44.656;1688;Julien M;Optimus;2;1;Mouse;Move;580;539;none;none
25/07/2018 13:17:44.664;1695;Julien M;Optimus;2;1;Mouse;Move;587;536;none;none
25/07/2018 13:17:44.672;1703;Julien M;Optimus;2;1;Mouse;Move;594;530;none;none
25/07/2018 13:17:44.680;1711;Julien M;Optimus;2;1;Mouse;Move;601;525;none;none
25/07/2018 13:17:44.688;1719;Julien M;Optimus;2;1;Mouse;Move;605;520;none;none
25/07/2018 13:17:44.696;1727;Julien M;Optimus;2;1;Mouse;Move;606;516;none;none
25/07/2018 13:17:44.704;1735;Julien M;Optimus;2;1;Mouse;Move;608;512;none;none
25/07/2018 13:17:44.712;1743;Julien M;Optimus;2;1;Mouse;Move;609;508;none;none
25/07/2018 13:17:44.720;1751;Julien M;Optimus;2;1;Mouse;Move;610;505;none;none
25/07/2018 13:17:44.728;1759;Julien M;Optimus;2;1;Mouse;Move;610;499;none;none
25/07/2018 13:17:44.736;1767;Julien M;Optimus;2;1;Mouse;Move;610;494;none;none
25/07/2018 13:17:44.744;1776;Julien M;Optimus;2;1;Mouse;Move;610;487;none;none
25/07/2018 13:17:44.752;1783;Julien M;Optimus;2;1;Mouse;Move;609;478;none;none
25/07/2018 13:17:44.760;1791;Julien M;Optimus;2;1;Mouse;Move;608;470;none;none
25/07/2018 13:17:44.768;1799;Julien M;Optimus;2;1;Mouse;Move;608;462;none;none
25/07/2018 13:17:44.776;1807;Julien M;Optimus;2;1;Mouse;Move;608;456;none;none
25/07/2018 13:17:44.784;1815;Julien M;Optimus;2;1;Mouse;Move;608;449;none;none
25/07/2018 13:17:44.792;1823;Julien M;Optimus;2;1;Mouse;Move;608;443;none;none
25/07/2018 13:17:44.800;1832;Julien M;Optimus;2;1;Mouse;Move;611;439;none;none
25/07/2018 13:17:44.808;1839;Julien M;Optimus;2;1;Mouse;Move;614;433;none;none
25/07/2018 13:17:44.816;1847;Julien M;Optimus;2;1;Mouse;Move;618;426;none;none
25/07/2018 13:17:44.824;1855;Julien M;Optimus;2;1;Mouse;Move;623;421;none;none
25/07/2018 13:17:44.832;1863;Julien M;Optimus;2;1;Mouse;Move;629;418;none;none
25/07/2018 13:17:44.840;1871;Julien M;Optimus;2;1;Mouse;Move;635;415;none;none
25/07/2018 13:17:44.848;1879;Julien M;Optimus;2;1;Mouse;Move;639;413;none;none
25/07/2018 13:17:44.856;1887;Julien M;Optimus;2;1;Mouse;Move;644;411;none;none
25/07/2018 13:17:44.864;1895;Julien M;Optimus;2;1;Mouse;Move;648;409;none;none
25/07/2018 13:17:44.872;1903;Julien M;Optimus;2;1;Mouse;Move;650;405;none;none
25/07/2018 13:17:44.880;1911;Julien M;Optimus;2;1;Mouse;Move;653;403;none;none
25/07/2018 13:17:44.888;1919;Julien M;Optimus;2;1;Mouse;Move;653;400;none;none
25/07/2018 13:17:44.896;1927;Julien M;Optimus;2;1;Mouse;Move;654;397;none;none
25/07/2018 13:17:44.904;1935;Julien M;Optimus;2;1;Mouse;Move;655;392;none;none
25/07/2018 13:17:44.912;1943;Julien M;Optimus;2;1;Mouse;Move;655;388;none;none
25/07/2018 13:17:44.921;1952;Julien M;Optimus;2;1;Mouse;Move;655;385;none;none
25/07/2018 13:17:44.928;1959;Julien M;Optimus;2;1;Mouse;Move;655;382;none;none
25/07/2018 13:17:44.936;1967;Julien M;Optimus;2;1;Mouse;Move;655;380;none;none
25/07/2018 13:17:44.944;1975;Julien M;Optimus;2;1;Mouse;Move;654;379;none;none
25/07/2018 13:17:45.200;2231;Julien M;Optimus;2;1;Mouse;Move;654;378;none;none
25/07/2018 13:17:45.208;2239;Julien M;Optimus;2;1;Mouse;Move;652;378;none;none
25/07/2018 13:17:45.216;2247;Julien M;Optimus;2;1;Mouse;Move;642;375;none;none
25/07/2018 13:17:45.224;2255;Julien M;Optimus;2;1;Mouse;Move;633;370;none;none
25/07/2018 13:17:45.233;2264;Julien M;Optimus;2;1;Mouse;Move;627;364;none;none
25/07/2018 13:17:45.240;2271;Julien M;Optimus;2;1;Mouse;Move;622;360;none;none
