Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
18/07/2018 16:31:49.310;32;Leon;ExposeKeyboard;2;2;Mouse;Move;1380;199;none;none
18/07/2018 16:31:49.326;48;Leon;ExposeKeyboard;2;2;Mouse;Move;1380;199;none;none
18/07/2018 16:31:49.334;56;Leon;ExposeKeyboard;2;2;Mouse;Move;1380;199;none;none
18/07/2018 16:31:49.342;64;Leon;ExposeKeyboard;2;2;Mouse;Move;1377;202;none;none
18/07/2018 16:31:49.350;72;Leon;ExposeKeyboard;2;2;Mouse;Move;1374;206;none;none
18/07/2018 16:31:49.358;80;Leon;ExposeKeyboard;2;2;Mouse;Move;1368;210;none;none
18/07/2018 16:31:49.366;88;Leon;ExposeKeyboard;2;2;Mouse;Move;1360;213;none;none
18/07/2018 16:31:49.374;96;Leon;ExposeKeyboard;2;2;Mouse;Move;1349;219;none;none
18/07/2018 16:31:49.382;104;Leon;ExposeKeyboard;2;2;Mouse;Move;1336;225;none;none
18/07/2018 16:31:49.390;112;Leon;ExposeKeyboard;2;2;Mouse;Move;1319;235;none;none
18/07/2018 16:31:49.398;120;Leon;ExposeKeyboard;2;2;Mouse;Move;1302;246;none;none
18/07/2018 16:31:49.406;128;Leon;ExposeKeyboard;2;2;Mouse;Move;1269;265;none;none
18/07/2018 16:31:49.414;136;Leon;ExposeKeyboard;2;2;Mouse;Move;1239;282;none;none
18/07/2018 16:31:49.422;144;Leon;ExposeKeyboard;2;2;Mouse;Move;1198;306;none;none
18/07/2018 16:31:49.430;152;Leon;ExposeKeyboard;2;2;Mouse;Move;1160;329;none;none
18/07/2018 16:31:49.438;160;Leon;ExposeKeyboard;2;2;Mouse;Move;1116;352;none;none
18/07/2018 16:31:49.446;168;Leon;ExposeKeyboard;2;2;Mouse;Move;1073;376;none;none
18/07/2018 16:31:49.454;176;Leon;ExposeKeyboard;2;2;Mouse;Move;1030;398;none;none
18/07/2018 16:31:49.463;185;Leon;ExposeKeyboard;2;2;Mouse;Move;973;423;none;none
18/07/2018 16:31:49.470;192;Leon;ExposeKeyboard;2;2;Mouse;Move;919;448;none;none
18/07/2018 16:31:49.478;200;Leon;ExposeKeyboard;2;2;Mouse;Move;865;471;none;none
18/07/2018 16:31:49.486;208;Leon;ExposeKeyboard;2;2;Mouse;Move;817;493;none;none
18/07/2018 16:31:49.501;222;Leon;ExposeKeyboard;2;2;Mouse;Move;763;516;none;none
18/07/2018 16:31:49.502;224;Leon;ExposeKeyboard;2;2;Mouse;Move;715;536;none;none
18/07/2018 16:31:49.510;232;Leon;ExposeKeyboard;2;2;Mouse;Move;670;553;none;none
18/07/2018 16:31:49.518;240;Leon;ExposeKeyboard;2;2;Mouse;Move;630;570;none;none
18/07/2018 16:31:49.526;248;Leon;ExposeKeyboard;2;2;Mouse;Move;595;587;none;none
18/07/2018 16:31:49.534;256;Leon;ExposeKeyboard;2;2;Mouse;Move;561;601;none;none
18/07/2018 16:31:49.542;264;Leon;ExposeKeyboard;2;2;Mouse;Move;538;611;none;none
18/07/2018 16:31:49.550;272;Leon;ExposeKeyboard;2;2;Mouse;Move;517;618;none;none
18/07/2018 16:31:49.558;280;Leon;ExposeKeyboard;2;2;Mouse;Move;501;622;none;none
18/07/2018 16:31:49.566;288;Leon;ExposeKeyboard;2;2;Mouse;Move;490;625;none;none
18/07/2018 16:31:49.574;296;Leon;ExposeKeyboard;2;2;Mouse;Move;483;627;none;none
18/07/2018 16:31:49.582;304;Leon;ExposeKeyboard;2;2;Mouse;Move;476;628;none;none
18/07/2018 16:31:49.590;312;Leon;ExposeKeyboard;2;2;Mouse;Move;471;629;none;none
18/07/2018 16:31:49.598;320;Leon;ExposeKeyboard;2;2;Mouse;Move;467;629;none;none
18/07/2018 16:31:49.606;328;Leon;ExposeKeyboard;2;2;Mouse;Move;464;629;none;none
18/07/2018 16:31:49.614;336;Leon;ExposeKeyboard;2;2;Mouse;Move;461;629;none;none
18/07/2018 16:31:49.622;344;Leon;ExposeKeyboard;2;2;Mouse;Move;457;629;none;none
18/07/2018 16:31:49.630;352;Leon;ExposeKeyboard;2;2;Mouse;Move;453;629;none;none
18/07/2018 16:31:49.638;360;Leon;ExposeKeyboard;2;2;Mouse;Move;448;629;none;none
18/07/2018 16:31:49.646;368;Leon;ExposeKeyboard;2;2;Mouse;Move;444;628;none;none
18/07/2018 16:31:49.654;376;Leon;ExposeKeyboard;2;2;Mouse;Move;440;627;none;none
18/07/2018 16:31:49.662;384;Leon;ExposeKeyboard;2;2;Mouse;Move;437;627;none;none
18/07/2018 16:31:49.670;392;Leon;ExposeKeyboard;2;2;Mouse;Move;435;626;none;none
18/07/2018 16:31:49.678;400;Leon;ExposeKeyboard;2;2;Mouse;Move;433;625;none;none
18/07/2018 16:31:49.686;408;Leon;ExposeKeyboard;2;2;Mouse;Move;430;625;none;none
