Date;Timestamp;Participant;Aid;Phase;BlockID;Command;Alternative;TimeSinceTextSelected;TimeSinceCtrlPressed;AidDisplayed
23/07/2018 14:07:25.771;771;Qiwei;ExposeHK;1;2;btnAlignCenter;Mouse;4225;0;False
23/07/2018 14:07:27.188;188;Qiwei;ExposeHK;1;2;LimeButton;Mouse;5649;0;False
23/07/2018 14:07:29.667;667;Qiwei;ExposeHK;1;2;IncreaseSizeButton;Mouse;8121;0;False
23/07/2018 14:07:30.274;274;Qiwei;ExposeHK;1;2;IncreaseSizeButton;Mouse;8735;0;False
23/07/2018 14:07:32.115;115;Qiwei;ExposeHK;1;2;btnBold;Mouse;10570;0;False
23/07/2018 14:07:38.268;268;Qiwei;ExposeHK;1;2;MagentaButton;Mouse;2239;0;False
23/07/2018 14:07:40.442;442;Qiwei;ExposeHK;1;2;DecreaseSizeBtn;Mouse;4409;0;False
23/07/2018 14:07:41.538;538;Qiwei;ExposeHK;1;2;DecreaseSizeBtn;Mouse;5511;0;False
23/07/2018 14:07:43.316;316;Qiwei;ExposeHK;1;2;btnUnderline;Mouse;7288;0;False
23/07/2018 14:07:48.184;184;Qiwei;ExposeHK;1;2;BlackButton;Mouse;1514;0;False
23/07/2018 14:07:50.260;260;Qiwei;ExposeHK;1;2;btnAlignCenter;Mouse;3592;0;False
23/07/2018 14:07:55.805;805;Qiwei;ExposeHK;1;2;btnJustify;Mouse;1818;0;False
23/07/2018 14:08:00.67;67;Qiwei;ExposeHK;1;2;CyanButton;Mouse;1617;0;False
23/07/2018 14:08:03.68;68;Qiwei;ExposeHK;1;2;btnBold;Mouse;4617;0;False
23/07/2018 14:08:04.539;539;Qiwei;ExposeHK;1;2;DecreaseSizeBtn;Mouse;6084;0;False
23/07/2018 14:08:04.828;828;Qiwei;ExposeHK;1;2;DecreaseSizeBtn;Mouse;6379;0;False
23/07/2018 14:08:12.124;124;Qiwei;ExposeHK;1;2;LimeButton;Mouse;2282;0;False
23/07/2018 14:08:13.643;643;Qiwei;ExposeHK;1;2;btnBold;Mouse;3808;0;False
23/07/2018 14:08:16.932;932;Qiwei;ExposeHK;1;2;btnStrikeThrough;Mouse;7098;0;False
23/07/2018 14:08:22.307;307;Qiwei;ExposeHK;1;2;btnAlignRight;Mouse;1618;0;False
23/07/2018 14:08:23.716;716;Qiwei;ExposeHK;1;2;LimeButton;Mouse;3034;0;False
23/07/2018 14:08:25.411;411;Qiwei;ExposeHK;1;2;IncreaseSizeButton;Mouse;4729;0;False
23/07/2018 14:08:26.381;381;Qiwei;ExposeHK;1;2;IncreaseSizeButton;Mouse;5696;0;False
23/07/2018 14:08:28.453;453;Qiwei;ExposeHK;1;2;DecreaseSizeBtn;Mouse;7762;0;False
23/07/2018 14:08:29.398;398;Qiwei;ExposeHK;1;2;btnUnderline;Mouse;8715;0;False
23/07/2018 14:08:34.328;328;Qiwei;ExposeHK;1;2;btnAlignRight;Mouse;3113;0;False
23/07/2018 14:08:36.302;302;Qiwei;ExposeHK;1;2;btnBulletedList;Mouse;5089;0;False
23/07/2018 14:08:41.8;8;Qiwei;ExposeHK;1;2;MagentaButton;Mouse;2321;0;False
23/07/2018 14:08:43.85;85;Qiwei;ExposeHK;1;2;btnUnderline;Mouse;4400;0;False
23/07/2018 14:08:45.524;524;Qiwei;ExposeHK;1;2;IncreaseSizeButton;Mouse;6834;0;False
23/07/2018 14:08:50.365;365;Qiwei;ExposeHK;1;2;btnNumberedList;Mouse;2372;0;False
23/07/2018 14:08:55.346;346;Qiwei;ExposeHK;1;2;btnJustify;Mouse;1941;0;False
23/07/2018 14:09:00.198;198;Qiwei;ExposeHK;1;2;BlackButton;Mouse;1323;0;False
23/07/2018 14:09:05.565;565;Qiwei;ExposeHK;1;2;btnBold;Mouse;2003;0;False
