Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
18/07/2018 16:35:52.320;11;Leon;ExposeKeyboard;3;1;none;none;none;none;none;;Focus Gained
18/07/2018 16:35:52.985;676;Leon;ExposeKeyboard;3;1;Mouse;Move;1253;712;none;none
18/07/2018 16:35:52.992;683;Leon;ExposeKeyboard;3;1;Mouse;Move;1252;712;none;none
18/07/2018 16:35:52.999;690;Leon;ExposeKeyboard;3;1;Mouse;Move;1249;711;none;none
18/07/2018 16:35:53.7;698;Leon;ExposeKeyboard;3;1;Mouse;Move;1236;704;none;none
18/07/2018 16:35:53.21;712;Leon;ExposeKeyboard;3;1;Mouse;Move;1213;689;none;none
18/07/2018 16:35:53.23;714;Leon;ExposeKeyboard;3;1;Mouse;Move;1185;668;none;none
18/07/2018 16:35:53.37;728;Leon;ExposeKeyboard;3;1;Mouse;Move;1149;643;none;none
18/07/2018 16:35:53.54;745;Leon;ExposeKeyboard;3;1;Mouse;Move;1110;616;none;none
18/07/2018 16:35:53.55;746;Leon;ExposeKeyboard;3;1;Mouse;Move;1027;561;none;none
18/07/2018 16:35:53.70;761;Leon;ExposeKeyboard;3;1;Mouse;Move;978;532;none;none
18/07/2018 16:35:53.71;762;Leon;ExposeKeyboard;3;1;Mouse;Move;925;501;none;none
18/07/2018 16:35:53.78;769;Leon;ExposeKeyboard;3;1;Mouse;Move;882;475;none;none
18/07/2018 16:35:53.86;777;Leon;ExposeKeyboard;3;1;Mouse;Move;827;448;none;none
18/07/2018 16:35:53.94;785;Leon;ExposeKeyboard;3;1;Mouse;Move;773;418;none;none
18/07/2018 16:35:53.102;793;Leon;ExposeKeyboard;3;1;Mouse;Move;724;392;none;none
18/07/2018 16:35:53.110;801;Leon;ExposeKeyboard;3;1;Mouse;Move;684;373;none;none
18/07/2018 16:35:53.118;809;Leon;ExposeKeyboard;3;1;Mouse;Move;645;352;none;none
18/07/2018 16:35:53.126;817;Leon;ExposeKeyboard;3;1;Mouse;Move;607;331;none;none
18/07/2018 16:35:53.137;828;Leon;ExposeKeyboard;3;1;Mouse;Move;587;322;none;none
18/07/2018 16:35:53.142;833;Leon;ExposeKeyboard;3;1;Mouse;Move;566;313;none;none
18/07/2018 16:35:53.154;845;Leon;ExposeKeyboard;3;1;Mouse;Move;556;309;none;none
18/07/2018 16:35:53.158;849;Leon;ExposeKeyboard;3;1;Mouse;Move;549;304;none;none
18/07/2018 16:35:53.171;862;Leon;ExposeKeyboard;3;1;Mouse;Move;546;303;none;none
18/07/2018 16:35:53.174;865;Leon;ExposeKeyboard;3;1;Mouse;Move;545;302;none;none
18/07/2018 16:35:53.254;945;Leon;ExposeKeyboard;3;1;Mouse;Move;545;301;none;none
18/07/2018 16:35:53.262;953;Leon;ExposeKeyboard;3;1;Mouse;Move;545;301;none;none
18/07/2018 16:35:53.270;961;Leon;ExposeKeyboard;3;1;Mouse;Move;545;300;none;none
18/07/2018 16:35:53.278;969;Leon;ExposeKeyboard;3;1;Mouse;Move;545;299;none;none
18/07/2018 16:35:53.286;977;Leon;ExposeKeyboard;3;1;Mouse;Move;545;297;none;none
18/07/2018 16:35:53.294;985;Leon;ExposeKeyboard;3;1;Mouse;Move;547;293;none;none
18/07/2018 16:35:53.302;993;Leon;ExposeKeyboard;3;1;Mouse;Move;549;289;none;none
