Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 14:27:15.899;75;Jingjing;Optimus;2;2;Mouse;Move;1422;208;none;none
25/07/2018 14:27:15.907;82;Jingjing;Optimus;2;2;Mouse;Move;1422;208;none;none
25/07/2018 14:27:15.915;90;Jingjing;Optimus;2;2;Mouse;Move;1421;210;none;none
25/07/2018 14:27:15.924;99;Jingjing;Optimus;2;2;Mouse;Move;1418;216;none;none
25/07/2018 14:27:15.932;107;Jingjing;Optimus;2;2;Mouse;Move;1411;224;none;none
25/07/2018 14:27:15.940;115;Jingjing;Optimus;2;2;Mouse;Move;1405;232;none;none
25/07/2018 14:27:15.948;123;Jingjing;Optimus;2;2;Mouse;Move;1397;243;none;none
25/07/2018 14:27:15.955;130;Jingjing;Optimus;2;2;Mouse;Move;1385;257;none;none
25/07/2018 14:27:15.963;139;Jingjing;Optimus;2;2;Mouse;Move;1373;272;none;none
25/07/2018 14:27:15.971;147;Jingjing;Optimus;2;2;Mouse;Move;1357;287;none;none
25/07/2018 14:27:15.979;155;Jingjing;Optimus;2;2;Mouse;Move;1343;303;none;none
25/07/2018 14:27:15.988;163;Jingjing;Optimus;2;2;Mouse;Move;1330;316;none;none
25/07/2018 14:27:15.996;171;Jingjing;Optimus;2;2;Mouse;Move;1317;329;none;none
25/07/2018 14:27:16.4;179;Jingjing;Optimus;2;2;Mouse;Move;1309;337;none;none
25/07/2018 14:27:16.12;187;Jingjing;Optimus;2;2;Mouse;Move;1303;343;none;none
25/07/2018 14:27:16.20;195;Jingjing;Optimus;2;2;Mouse;Move;1298;349;none;none
25/07/2018 14:27:16.28;203;Jingjing;Optimus;2;2;Mouse;Move;1295;352;none;none
25/07/2018 14:27:16.36;211;Jingjing;Optimus;2;2;Mouse;Move;1293;354;none;none
25/07/2018 14:27:16.44;219;Jingjing;Optimus;2;2;Mouse;Move;1292;355;none;none
25/07/2018 14:27:18.524;2699;Jingjing;Optimus;2;2;Mouse;Move;1292;355;none;none
25/07/2018 14:27:18.532;2707;Jingjing;Optimus;2;2;Mouse;Move;1291;355;none;none
25/07/2018 14:27:18.548;2723;Jingjing;Optimus;2;2;Mouse;Move;1291;355;none;none
25/07/2018 14:27:18.556;2731;Jingjing;Optimus;2;2;Mouse;Move;1291;356;none;none
25/07/2018 14:27:18.564;2739;Jingjing;Optimus;2;2;Mouse;Move;1285;356;none;none
25/07/2018 14:27:18.572;2747;Jingjing;Optimus;2;2;Mouse;Move;1273;356;none;none
25/07/2018 14:27:18.580;2755;Jingjing;Optimus;2;2;Mouse;Move;1257;353;none;none
25/07/2018 14:27:18.588;2763;Jingjing;Optimus;2;2;Mouse;Move;1240;352;none;none
25/07/2018 14:27:18.596;2771;Jingjing;Optimus;2;2;Mouse;Move;1213;349;none;none
25/07/2018 14:27:18.604;2779;Jingjing;Optimus;2;2;Mouse;Move;1179;346;none;none
25/07/2018 14:27:18.612;2787;Jingjing;Optimus;2;2;Mouse;Move;1142;344;none;none
25/07/2018 14:27:18.619;2795;Jingjing;Optimus;2;2;Mouse;Move;1097;342;none;none
25/07/2018 14:27:18.627;2803;Jingjing;Optimus;2;2;Mouse;Move;1044;340;none;none
25/07/2018 14:27:18.635;2811;Jingjing;Optimus;2;2;Mouse;Move;981;340;none;none
25/07/2018 14:27:18.643;2819;Jingjing;Optimus;2;2;Mouse;Move;911;341;none;none
25/07/2018 14:27:18.651;2827;Jingjing;Optimus;2;2;Mouse;Move;838;350;none;none
25/07/2018 14:27:18.659;2834;Jingjing;Optimus;2;2;Mouse;Move;761;367;none;none
25/07/2018 14:27:18.668;2843;Jingjing;Optimus;2;2;Mouse;Move;686;392;none;none
25/07/2018 14:27:18.675;2850;Jingjing;Optimus;2;2;Mouse;Move;616;418;none;none
