Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
25/07/2018 14:20:27.446;39;none;none;none;0;none;none;none;none;none;none;Focus Gained
25/07/2018 14:20:28.381;974;none;none;none;0;none;Mouse;Move;979;746;none;none
25/07/2018 14:20:28.389;981;none;none;none;0;none;Mouse;Move;978;744;none;none
25/07/2018 14:20:28.390;982;none;none;none;0;none;Mouse;Move;975;738;none;none
25/07/2018 14:20:28.396;989;none;none;none;0;none;Mouse;Move;970;730;none;none
25/07/2018 14:20:28.403;996;none;none;none;0;none;Mouse;Move;966;724;none;none
25/07/2018 14:20:28.411;1004;none;none;none;0;none;Mouse;Move;963;719;none;none
25/07/2018 14:20:28.419;1012;none;none;none;0;none;Mouse;Move;959;714;none;none
25/07/2018 14:20:28.427;1020;none;none;none;0;none;Mouse;Move;955;711;none;none
25/07/2018 14:20:28.435;1028;none;none;none;0;none;Mouse;Move;953;708;none;none
25/07/2018 14:20:28.443;1036;none;none;none;0;none;Mouse;Move;950;707;none;none
25/07/2018 14:20:28.451;1044;none;none;none;0;none;Mouse;Move;950;706;none;none
25/07/2018 14:20:28.459;1052;none;none;none;0;none;Mouse;Move;950;706;none;none
25/07/2018 14:20:28.540;1132;none;none;none;0;none;Mouse;Move;949;706;none;none
25/07/2018 14:20:28.563;1156;none;none;none;0;none;Mouse;Move;949;706;none;none
25/07/2018 14:20:28.588;1180;none;none;none;0;none;Mouse;Move;948;706;none;none
25/07/2018 14:20:28.604;1196;none;none;none;0;none;Mouse;Move;947;706;none;none
25/07/2018 14:20:28.612;1204;none;none;none;0;none;Mouse;Move;947;706;none;none
25/07/2018 14:20:28.620;1212;none;none;none;0;none;Mouse;Move;946;706;none;none
25/07/2018 14:20:28.627;1220;none;none;none;0;none;Mouse;Move;946;706;none;none
25/07/2018 14:20:28.636;1228;none;none;none;0;none;Mouse;Move;944;706;none;none
25/07/2018 14:20:28.644;1236;none;none;none;0;none;Mouse;Move;942;706;none;none
25/07/2018 14:20:28.652;1244;none;none;none;0;none;Mouse;Move;940;706;none;none
25/07/2018 14:20:28.660;1252;none;none;none;0;none;Mouse;Move;940;706;none;none
25/07/2018 14:20:28.668;1260;none;none;none;0;none;Mouse;Move;938;705;none;none
25/07/2018 14:20:28.676;1268;none;none;none;0;none;Mouse;Move;937;705;none;none
25/07/2018 14:20:28.684;1276;none;none;none;0;none;Mouse;Move;936;705;none;none
25/07/2018 14:20:28.692;1284;none;none;none;0;none;Mouse;Move;934;704;none;none
25/07/2018 14:20:28.700;1292;none;none;none;0;none;Mouse;Move;933;704;none;none
25/07/2018 14:20:28.708;1300;none;none;none;0;none;Mouse;Move;932;703;none;none
25/07/2018 14:20:28.716;1308;none;none;none;0;none;Mouse;Move;932;703;none;none
25/07/2018 14:20:28.724;1316;none;none;none;0;none;Mouse;Move;931;703;none;none
25/07/2018 14:20:28.755;1348;none;none;none;0;none;Mouse;Move;931;703;none;none
25/07/2018 14:20:28.811;1404;none;none;none;0;none;Mouse;Click;931;703;none;none
25/07/2018 14:20:28.812;1404;none;none;none;0;none;Mouse;Move;931;703;none;none
25/07/2018 14:20:28.971;1564;none;none;none;0;none;Mouse;Release;931;703;none;none
25/07/2018 14:20:28.972;1564;none;none;none;0;none;Mouse;Move;931;703;none;none
25/07/2018 14:20:28.973;1565;none;none;none;0;none;none;none;none;none;none;Click radioButton9
25/07/2018 14:20:29.140;1732;none;none;none;0;none;Mouse;Move;931;703;none;none
25/07/2018 14:20:29.148;1740;none;none;none;0;none;Mouse;Move;930;703;none;none
25/07/2018 14:20:29.155;1748;none;none;none;0;none;Mouse;Move;928;702;none;none
25/07/2018 14:20:29.163;1756;none;none;none;0;none;Mouse;Move;921;699;none;none
25/07/2018 14:20:29.171;1764;none;none;none;0;none;Mouse;Move;909;695;none;none
25/07/2018 14:20:29.179;1772;none;none;none;0;none;Mouse;Move;889;688;none;none
25/07/2018 14:20:29.188;1780;none;none;none;0;none;Mouse;Move;869;682;none;none
25/07/2018 14:20:29.196;1788;none;none;none;0;none;Mouse;Move;839;676;none;none
25/07/2018 14:20:29.204;1796;none;none;none;0;none;Mouse;Move;806;667;none;none
25/07/2018 14:20:29.212;1804;none;none;none;0;none;Mouse;Move;767;656;none;none
25/07/2018 14:20:29.220;1812;none;none;none;0;none;Mouse;Move;739;648;none;none
25/07/2018 14:20:29.228;1820;none;none;none;0;none;Mouse;Move;704;639;none;none
25/07/2018 14:20:29.236;1828;none;none;none;0;none;Mouse;Move;681;633;none;none
25/07/2018 14:20:29.244;1836;none;none;none;0;none;Mouse;Move;654;626;none;none
25/07/2018 14:20:29.252;1844;none;none;none;0;none;Mouse;Move;637;621;none;none
25/07/2018 14:20:29.260;1852;none;none;none;0;none;Mouse;Move;623;618;none;none
25/07/2018 14:20:29.268;1860;none;none;none;0;none;Mouse;Move;612;614;none;none
25/07/2018 14:20:29.276;1868;none;none;none;0;none;Mouse;Move;602;612;none;none
25/07/2018 14:20:29.284;1876;none;none;none;0;none;Mouse;Move;594;610;none;none
25/07/2018 14:20:29.292;1884;none;none;none;0;none;Mouse;Move;588;608;none;none
25/07/2018 14:20:29.300;1892;none;none;none;0;none;Mouse;Move;583;607;none;none
25/07/2018 14:20:29.308;1900;none;none;none;0;none;Mouse;Move;579;605;none;none
25/07/2018 14:20:29.316;1908;none;none;none;0;none;Mouse;Move;575;605;none;none
25/07/2018 14:20:29.324;1916;none;none;none;0;none;Mouse;Move;574;604;none;none
25/07/2018 14:20:29.332;1925;none;none;none;0;none;Mouse;Move;573;603;none;none
25/07/2018 14:20:29.339;1932;none;none;none;0;none;Mouse;Move;572;603;none;none
25/07/2018 14:20:29.347;1940;none;none;none;0;none;Mouse;Move;572;603;none;none
25/07/2018 14:20:29.355;1948;none;none;none;0;none;Mouse;Move;571;603;none;none
25/07/2018 14:20:29.364;1956;none;none;none;0;none;Mouse;Move;570;603;none;none
25/07/2018 14:20:29.372;1964;none;none;none;0;none;Mouse;Move;568;603;none;none
25/07/2018 14:20:29.380;1972;none;none;none;0;none;Mouse;Move;566;603;none;none
25/07/2018 14:20:29.388;1980;none;none;none;0;none;Mouse;Move;563;603;none;none
25/07/2018 14:20:29.396;1988;none;none;none;0;none;Mouse;Move;559;603;none;none
