Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
23/07/2018 15:48:47.656;9;Jerome;StickerKeyboard;1;1;none;none;none;none;none;Focus Gained
23/07/2018 15:48:50.129;2482;Jerome;StickerKeyboard;1;1;Mouse;Move;1278;723;none;none
23/07/2018 15:48:50.134;2488;Jerome;StickerKeyboard;1;1;Mouse;Move;1277;723;none;none
23/07/2018 15:48:50.143;2496;Jerome;StickerKeyboard;1;1;Mouse;Move;1276;723;none;none
23/07/2018 15:48:50.150;2503;Jerome;StickerKeyboard;1;1;Mouse;Move;1273;724;none;none
23/07/2018 15:48:50.158;2511;Jerome;StickerKeyboard;1;1;Mouse;Move;1271;724;none;none
23/07/2018 15:48:50.165;2518;Jerome;StickerKeyboard;1;1;Mouse;Move;1271;725;none;none
23/07/2018 15:48:50.430;2783;Jerome;StickerKeyboard;1;1;Mouse;Move;1270;725;none;none
23/07/2018 15:48:50.438;2791;Jerome;StickerKeyboard;1;1;Mouse;Move;1270;725;none;none
23/07/2018 15:48:50.446;2799;Jerome;StickerKeyboard;1;1;Mouse;Move;1267;723;none;none
23/07/2018 15:48:50.454;2808;Jerome;StickerKeyboard;1;1;Mouse;Move;1262;721;none;none
23/07/2018 15:48:50.462;2816;Jerome;StickerKeyboard;1;1;Mouse;Move;1258;719;none;none
23/07/2018 15:48:50.470;2824;Jerome;StickerKeyboard;1;1;Mouse;Move;1251;714;none;none
23/07/2018 15:48:50.478;2832;Jerome;StickerKeyboard;1;1;Mouse;Move;1242;710;none;none
23/07/2018 15:48:50.487;2840;Jerome;StickerKeyboard;1;1;Mouse;Move;1232;704;none;none
23/07/2018 15:48:50.494;2847;Jerome;StickerKeyboard;1;1;Mouse;Move;1221;699;none;none
23/07/2018 15:48:50.501;2854;Jerome;StickerKeyboard;1;1;Mouse;Move;1206;691;none;none
23/07/2018 15:48:50.509;2862;Jerome;StickerKeyboard;1;1;Mouse;Move;1185;681;none;none
23/07/2018 15:48:50.517;2871;Jerome;StickerKeyboard;1;1;Mouse;Move;1163;668;none;none
23/07/2018 15:48:50.525;2878;Jerome;StickerKeyboard;1;1;Mouse;Move;1136;653;none;none
23/07/2018 15:48:50.533;2887;Jerome;StickerKeyboard;1;1;Mouse;Move;1106;635;none;none
23/07/2018 15:48:50.541;2895;Jerome;StickerKeyboard;1;1;Mouse;Move;1070;615;none;none
23/07/2018 15:48:50.549;2903;Jerome;StickerKeyboard;1;1;Mouse;Move;1033;598;none;none
23/07/2018 15:48:50.558;2911;Jerome;StickerKeyboard;1;1;Mouse;Move;989;574;none;none
23/07/2018 15:48:50.566;2919;Jerome;StickerKeyboard;1;1;Mouse;Move;951;553;none;none
23/07/2018 15:48:50.574;2927;Jerome;StickerKeyboard;1;1;Mouse;Move;908;534;none;none
23/07/2018 15:48:50.582;2935;Jerome;StickerKeyboard;1;1;Mouse;Move;865;512;none;none
23/07/2018 15:48:50.589;2943;Jerome;StickerKeyboard;1;1;Mouse;Move;822;490;none;none
23/07/2018 15:48:50.605;2958;Jerome;StickerKeyboard;1;1;Mouse;Move;771;470;none;none
23/07/2018 15:48:50.606;2959;Jerome;StickerKeyboard;1;1;Mouse;Move;731;453;none;none
23/07/2018 15:48:50.613;2967;Jerome;StickerKeyboard;1;1;Mouse;Move;689;436;none;none
23/07/2018 15:48:50.621;2975;Jerome;StickerKeyboard;1;1;Mouse;Move;655;423;none;none
23/07/2018 15:48:50.629;2983;Jerome;StickerKeyboard;1;1;Mouse;Move;618;410;none;none
23/07/2018 15:48:50.637;2991;Jerome;StickerKeyboard;1;1;Mouse;Move;599;406;none;none
23/07/2018 15:48:50.646;2999;Jerome;StickerKeyboard;1;1;Mouse;Move;579;401;none;none
23/07/2018 15:48:50.654;3007;Jerome;StickerKeyboard;1;1;Mouse;Move;563;397;none;none
23/07/2018 15:48:50.661;3015;Jerome;StickerKeyboard;1;1;Mouse;Move;552;393;none;none
23/07/2018 15:48:50.669;3023;Jerome;StickerKeyboard;1;1;Mouse;Move;541;391;none;none
23/07/2018 15:48:50.677;3030;Jerome;StickerKeyboard;1;1;Mouse;Move;534;389;none;none
23/07/2018 15:48:50.685;3039;Jerome;StickerKeyboard;1;1;Mouse;Move;526;388;none;none
23/07/2018 15:48:50.693;3047;Jerome;StickerKeyboard;1;1;Mouse;Move;523;388;none;none
23/07/2018 15:48:50.701;3055;Jerome;StickerKeyboard;1;1;Mouse;Move;521;388;none;none
23/07/2018 15:48:50.709;3063;Jerome;StickerKeyboard;1;1;Mouse;Move;521;388;none;none
