Date;Timestamp;Participant;Aid;Phase;BlockID;Device;Event;PosX;PosY;Key;Other
23/07/2018 14:18:43.546;972;Steban;ExposeKeyboard;1;2;Mouse;Move;1455;193;none;none
23/07/2018 14:18:43.554;980;Steban;ExposeKeyboard;1;2;Mouse;Move;1452;194;none;none
23/07/2018 14:18:43.562;988;Steban;ExposeKeyboard;1;2;Mouse;Move;1446;197;none;none
23/07/2018 14:18:43.570;996;Steban;ExposeKeyboard;1;2;Mouse;Move;1435;201;none;none
23/07/2018 14:18:43.578;1004;Steban;ExposeKeyboard;1;2;Mouse;Move;1424;205;none;none
23/07/2018 14:18:43.586;1012;Steban;ExposeKeyboard;1;2;Mouse;Move;1406;210;none;none
23/07/2018 14:18:43.595;1021;Steban;ExposeKeyboard;1;2;Mouse;Move;1389;215;none;none
23/07/2018 14:18:43.602;1029;Steban;ExposeKeyboard;1;2;Mouse;Move;1355;226;none;none
23/07/2018 14:18:43.610;1037;Steban;ExposeKeyboard;1;2;Mouse;Move;1323;240;none;none
23/07/2018 14:18:43.619;1045;Steban;ExposeKeyboard;1;2;Mouse;Move;1290;250;none;none
23/07/2018 14:18:43.626;1053;Steban;ExposeKeyboard;1;2;Mouse;Move;1250;265;none;none
23/07/2018 14:18:43.634;1061;Steban;ExposeKeyboard;1;2;Mouse;Move;1216;278;none;none
23/07/2018 14:18:43.642;1069;Steban;ExposeKeyboard;1;2;Mouse;Move;1179;293;none;none
23/07/2018 14:18:43.650;1077;Steban;ExposeKeyboard;1;2;Mouse;Move;1148;305;none;none
23/07/2018 14:18:43.658;1085;Steban;ExposeKeyboard;1;2;Mouse;Move;1118;319;none;none
23/07/2018 14:18:43.666;1093;Steban;ExposeKeyboard;1;2;Mouse;Move;1089;333;none;none
23/07/2018 14:18:43.674;1101;Steban;ExposeKeyboard;1;2;Mouse;Move;1062;346;none;none
23/07/2018 14:18:43.682;1109;Steban;ExposeKeyboard;1;2;Mouse;Move;1039;357;none;none
23/07/2018 14:18:43.691;1117;Steban;ExposeKeyboard;1;2;Mouse;Move;1015;366;none;none
23/07/2018 14:18:43.698;1125;Steban;ExposeKeyboard;1;2;Mouse;Move;998;372;none;none
23/07/2018 14:18:43.706;1133;Steban;ExposeKeyboard;1;2;Mouse;Move;985;375;none;none
23/07/2018 14:18:43.714;1141;Steban;ExposeKeyboard;1;2;Mouse;Move;972;378;none;none
23/07/2018 14:18:43.722;1149;Steban;ExposeKeyboard;1;2;Mouse;Move;963;382;none;none
