ParticipantName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	
Tiffany	25/07/2018	199250	Screen Recordings (1)	330	14:59:12.899	1167617280780129										1		Fixation	195	349	220				10	322	198	351	224	336	211	336	211	90,78	239,77	98,69	232,55	94,74	236,16	203,63	243,88	740,53	259,83	247,30	734,81	768,04	768,04	3,38	3,64	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	358	14:59:12.927	1167617280808552										1		Fixation	195	349	220				11																			-8,38						4	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	395	14:59:12.964	1167617280845118										1		Fixation	195	349	220				12	346	202	363	227	354	214	354	214	97,32	238,68	102,30	231,80	99,81	235,24	203,67	244,51	740,52	259,84	247,86	734,60	768,24	768,24	3,27	3,63	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	420	14:59:12.989	1167617280870141										1		Fixation	195	349	220				13	351	197	351	245	351	221	351	221	98,74	240,03	98,86	226,67	98,80	233,35	203,66	244,63	740,36	259,83	248,00	734,49	768,12	768,12	3,26	3,56	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	445	14:59:13.014	1167617280895788										1		Fixation	195	349	220				14	332	219	385	269	358	244	358	244	93,56	233,89	108,35	220,00	100,96	226,95	203,63	244,57	740,27	259,79	247,98	734,49	768,02	768,02	3,28	3,70	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	473	14:59:13.042	1167617280923368										1		Fixation	195	349	220				15	328	199	373	234	350	216	350	216	92,33	239,55	105,03	229,74	98,68	234,64	203,57	244,27	740,36	259,70	247,73	734,70	768,01	768,01	3,26	3,50	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	501	14:59:13.070	1167617280951682											1	Saccade	56						16	566	398	575	435	570	416	570	416	159,26	183,50	161,80	173,03	160,53	178,27	204,02	243,67	740,38	259,94	247,22	734,97	767,82	767,82	3,16	3,47	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	529	14:59:13.098	1167617280979570											1	Saccade	56						17	593	488	626	500	609	494	609	494	166,86	158,20	176,19	154,94	171,52	156,57	204,05	243,36	740,43	260,08	246,90	734,96	767,76	767,76	3,22	3,46	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	557	14:59:13.125	1167617281006947										2		Fixation	164	615	497	8,29	313,84		18	609	493	625	496	617	494	617	494	171,43	156,75	175,97	156,04	173,70	156,40	204,02	243,25	740,46	260,09	246,80	735,00	767,76	767,76	3,25	3,49	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	584	14:59:13.153	1167617281034273										2		Fixation	164	615	497	8,29	313,84		19	629	461	624	503	626	482	626	482	177,18	165,95	175,65	153,97	176,42	159,96	203,97	243,31	740,42	260,06	246,87	735,02	767,74	767,74	3,17	3,47	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	611	14:59:13.180	1167617281061603										2		Fixation	164	615	497	8,29	313,84		20	611	489	621	518	616	503	616	503	172,05	158,07	174,81	149,80	173,43	153,94	203,87	243,57	740,38	260,01	247,11	734,88	767,79	767,79	3,18	3,45	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	638	14:59:13.207	1167617281088886										2		Fixation	164	615	497	8,29	313,84		21	600	482	628	473	614	477	614	477	169,03	160,01	176,87	162,59	172,95	161,30	203,80	243,88	740,28	259,91	247,44	734,88	767,80	767,80	3,17	3,36	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	666	14:59:13.235	1167617281115965										2		Fixation	164	615	497	8,29	313,84		22	609	491	621	512	615	501	615	501	171,48	157,43	174,77	151,34	173,12	154,38	203,75	244,09	740,18	259,86	247,67	734,76	767,78	767,78	3,16	3,39	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	693	14:59:13.262	1167617281143294										2		Fixation	164	615	497	8,29	313,84		23	594	500	615	542	604	521	604	521	167,11	154,87	173,16	143,08	170,13	148,98	203,70	244,09	740,19	259,83	247,69	734,81	767,78	767,78	3,18	3,44	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	720	14:59:13.289	1167617281170748											2	Saccade	55						24	541	516	566	554	553	535	553	535	152,29	150,33	159,29	139,70	155,79	145,02	203,59	243,80	740,39	259,67	247,40	734,98	767,89	767,89	3,16	3,38	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	748	14:59:13.317	1167617281198142											2	Saccade	55						25	497	527	528	577	512	552	512	552	140,06	147,26	148,67	133,03	144,37	140,15	203,43	243,41	740,60	259,50	247,00	735,12	767,96	767,96	3,02	3,34	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	775	14:59:13.344	1167617281225342										3		Fixation	221	513	561	2,57	212,11	258,27	26	504	559	527	564	515	561	515	561	141,84	138,12	148,40	136,97	145,12	137,55	203,39	243,07	740,68	259,47	246,66	735,23	767,93	767,93	3,10	3,33	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	802	14:59:13.371	1167617281252469										3		Fixation	221	513	561	2,57	212,11	258,27	27	499	562	508	552	503	557	503	557	140,60	137,38	143,15	140,16	141,88	138,77	203,37	242,93	740,67	259,46	246,53	735,26	767,88	767,88	3,11	3,34	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	829	14:59:13.398	1167617281279678										3		Fixation	221	513	561	2,57	212,11	258,27	28	504	561	530	567	517	564	517	564	141,83	137,72	149,12	135,93	145,48	136,83	203,37	243,09	740,65	259,47	246,66	735,20	767,91	767,91	3,10	3,40	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	856	14:59:13.425	1167617281306744										3		Fixation	221	513	561	2,57	212,11	258,27	29	508	557	517	588	512	572	512	572	143,08	138,90	145,60	129,95	144,34	134,43	203,38	243,37	740,52	259,49	246,96	735,12	767,88	767,88	3,02	3,30	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	883	14:59:13.452	1167617281333825										3		Fixation	221	513	561	2,57	212,11	258,27	30	513	563	523	577	518	570	518	570	144,56	137,21	147,22	133,14	145,89	135,18	203,36	243,72	740,47	259,47	247,29	735,04	767,95	767,95	3,03	3,28	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	911	14:59:13.480	1167617281361063										3		Fixation	221	513	561	2,57	212,11	258,27	31	497	543	543	563	520	553	520	553	140,04	142,79	152,84	137,11	146,44	139,95	203,34	243,90	740,37	259,45	247,50	735,02	767,91	767,91	3,04	3,25	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	941	14:59:13.510	1167617281390978										3		Fixation	221	513	561	2,57	212,11	258,27	32	505	543	507	562	506	552	506	552	142,13	142,73	142,61	137,48	142,37	140,11	203,33	243,86	740,47	259,45	247,44	735,02	767,99	767,99	3,08	3,21	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	969	14:59:13.538	1167617281418982										3		Fixation	221	513	561	2,57	212,11	258,27	33	509	544	518	565	513	554	513	554	143,31	142,36	145,74	136,48	144,53	139,42	203,37	243,59	740,58	259,48	247,17	735,15	768,01	768,01	3,00	3,16	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	996	14:59:13.565	1167617281446002											3	Saccade	27						34	635	527	621	519	628	523	628	523	178,73	147,22	174,90	149,49	176,82	148,36	203,62	243,31	740,77	259,71	246,90	735,33	768,08	768,08	2,96	3,22	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1022	14:59:13.591	1167617281472865										4		Fixation	162	628	542	2,49	9,38	157,28	35	628	530	625	571	626	550	626	550	176,89	146,40	175,96	134,83	176,42	140,61	203,65	243,12	740,93	259,73	246,67	735,42	768,17	768,17	2,92	3,23	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1049	14:59:13.618	1167617281499567										4		Fixation	162	628	542	2,49	9,38	157,28	36	626	553	611	544	618	548	618	548	176,33	139,86	171,92	142,33	174,13	141,10	203,65	243,11	740,95	259,76	246,70	735,60	768,19	768,19	2,97	3,18	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1076	14:59:13.645	1167617281526604										4		Fixation	162	628	542	2,49	9,38	157,28	37	637	539	622	524	629	531	629	531	179,43	143,76	175,01	148,16	177,22	145,96	203,67	243,25	740,96	259,78	246,82	735,56	768,24	768,24	2,98	3,15	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1103	14:59:13.672	1167617281553686										4		Fixation	162	628	542	2,49	9,38	157,28	38	627	549	627	537	627	543	627	543	176,61	141,16	176,55	144,49	176,58	142,83	203,71	243,46	740,85	259,84	246,95	735,29	768,20	768,20	3,00	3,21	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1130	14:59:13.699	1167617281580383										4		Fixation	162	628	542	2,49	9,38	157,28	39	645	521	627	537	636	529	636	529	181,62	148,88	176,39	144,53	179,00	146,71	203,76	243,69	740,62	259,88	247,23	735,22	768,06	768,06	2,90	3,20	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1157	14:59:13.726	1167617281607544										4		Fixation	162	628	542	2,49	9,38	157,28	40	627	536	634	569	630	552	630	552	176,48	144,81	178,47	135,55	177,47	140,18	203,79	243,89	740,50	259,91	247,42	735,11	768,01	768,01	2,98	3,20	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1184	14:59:13.753	1167617281634724											4	Saccade	27						41	495	674	507	658	501	666	501	666	139,37	105,95	142,67	110,49	141,02	108,22	203,64	243,82	740,56	259,67	247,28	735,13	768,05	768,05	2,96	3,17	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1211	14:59:13.780	1167617281661756										5		Fixation	108	496	665	3,81	222,98	213,60	42	489	659	500	667	494	663	494	663	137,59	109,99	140,73	107,87	139,16	108,93	203,60	243,57	740,55	259,67	247,04	735,09	767,96	767,96	2,99	3,23	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1238	14:59:13.807	1167617281688488										5		Fixation	108	496	665	3,81	222,98	213,60	43	486	633	492	672	489	652	489	652	136,78	117,46	138,65	106,50	137,72	111,98	203,60	243,27	740,56	259,69	246,74	735,08	767,87	767,87	2,97	3,18	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1265	14:59:13.834	1167617281715592										5		Fixation	108	496	665	3,81	222,98	213,60	44	501	668	511	669	506	668	506	668	141,18	107,42	143,75	107,32	142,47	107,37	203,59	243,00	740,56	259,69	246,47	735,17	767,78	767,78	2,96	3,13	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1292	14:59:13.861	1167617281742576										5		Fixation	108	496	665	3,81	222,98	213,60	45	487	668	499	684	493	676	493	676	137,22	107,49	140,43	103,16	138,83	105,33	203,54	242,88	740,64	259,67	246,37	735,18	767,82	767,82	3,00	3,18	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1319	14:59:13.888	1167617281769610											5	Saccade	27						46	496	680	521	811	508	745	508	745	139,79	104,06	146,73	67,22	143,26	85,64	203,37	243,06	740,78	259,62	246,58	735,12	768,02	768,02	2,94	2,81	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1347	14:59:13.916	1167617281797415												Unclassified	128						47																			-8,38						4	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1373	14:59:13.942	1167617281823586												Unclassified	128						48																			-8,38						4	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1398	14:59:13.967	1167617281848586												Unclassified	128						49																			-8,38						4	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1423	14:59:13.992	1167617281873580												Unclassified	128						50																			-8,38						4	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1448	14:59:14.017	1167617281898574												Unclassified	128						51																			-8,38						4	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1474	14:59:14.042	1167617281923635												Unclassified	25						52	517	767	515	844	516	805	516	805	145,47	79,71	145,02	58,13	145,25	68,92	202,95	243,60	740,64	259,12	247,19	735,01	768,09	768,09	2,64	2,56	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1499	14:59:14.068	1167617281948969											6	Saccade	25						53	456	658	499	606	477	632	477	632	128,49	110,49	140,53	124,92	134,51	117,71	202,85	243,10	740,28	259,01	246,74	734,75	767,58	767,58	2,97	2,99	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1524	14:59:14.093	1167617281974435										6		Fixation	104	462	635	0,97	138,58	275,60	54																			-8,38						4	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1553	14:59:14.122	1167617282002789										6		Fixation	104	462	635	0,97	138,58	275,60	55	454	625	481	640	467	632	467	632	127,93	119,64	135,44	115,41	131,69	117,53	202,78	242,67	740,26	258,89	246,33	734,74	767,43	767,43	3,04	3,22	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1578	14:59:14.147	1167617282027746										6		Fixation	104	462	635	0,97	138,58	275,60	56	438	603	468	667	453	635	453	635	123,31	125,88	131,70	107,95	127,50	116,92	202,71	242,70	740,17	258,83	246,41	734,69	767,36	767,36	3,00	3,28	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1603	14:59:14.172	1167617282052743										6		Fixation	104	462	635	0,97	138,58	275,60	57	441	631	464	651	452	641	452	641	124,20	117,97	130,54	112,32	127,37	115,15	202,63	242,86	740,19	258,73	246,50	734,41	767,43	767,43	3,07	3,24	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1629	14:59:14.198	1167617282078808											7	Saccade	54						58	459	592	474	612	466	602	466	602	129,30	128,91	133,54	123,20	131,42	126,06	202,55	243,06	739,91	258,63	246,81	734,42	767,24	767,24	2,99	3,28	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1638	14:59:14.207		1	Left	442	664	442	664					7	Saccade	54																																	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1656	14:59:14.225	1167617282105866											7	Saccade	54						59	466	642	464	653	465	647	465	647	131,13	114,97	130,64	111,83	130,88	113,40	202,48	243,33	739,89	258,56	247,02	734,18	767,31	767,31	3,05	3,32	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1683	14:59:14.252	1167617282132947										7		Fixation	191	484	660	0,71	311,35	172,77	60	484	649	486	680	485	664	485	664	136,18	112,98	136,69	104,16	136,43	108,57	202,48	243,27	739,88	258,54	246,97	734,10	767,28	767,28	3,10	3,34	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1710	14:59:14.279	1167617282160135										7		Fixation	191	484	660	0,71	311,35	172,77	61	483	653	504	662	493	657	493	657	135,92	111,85	142,02	109,36	138,97	110,60	202,41	242,98	739,92	258,45	246,77	734,35	767,23	767,23	3,04	3,33	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1737	14:59:14.306	1167617282187367										7		Fixation	191	484	660	0,71	311,35	172,77	62	475	649	484	665	479	657	479	657	133,76	113,00	136,26	108,39	135,01	110,69	202,32	242,55	739,89	258,35	246,35	734,28	767,06	767,06	3,10	3,32	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1764	14:59:14.333	1167617282214546										7		Fixation	191	484	660	0,71	311,35	172,77	63	477	670	501	650	489	660	489	660	134,29	106,93	141,05	112,69	137,67	109,81	202,23	242,29	740,07	258,26	246,14	734,49	767,15	767,15	3,13	3,35	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1792	14:59:14.361	1167617282241720										7		Fixation	191	484	660	0,71	311,35	172,77	64	456	675	492	661	474	668	474	668	128,49	105,62	138,52	109,46	133,50	107,54	202,15	242,08	739,93	258,17	245,94	734,33	766,95	766,95	3,14	3,42	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1819	14:59:14.388	1167617282268964										7		Fixation	191	484	660	0,71	311,35	172,77	65	465	642	488	667	476	654	476	654	130,88	114,79	137,47	107,85	134,17	111,32	202,06	242,08	740,09	258,10	245,89	734,23	767,11	767,11	3,16	3,39	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1846	14:59:14.415	1167617282296251										7		Fixation	191	484	660	0,71	311,35	172,77	66	481	667	498	653	489	660	489	660	135,52	107,71	140,23	111,66	137,88	109,68	201,99	242,16	739,96	258,00	246,03	734,21	767,02	767,02	3,17	3,43	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1874	14:59:14.442	1167617282323589											8	Saccade	27						67	550	670	566	658	558	664	558	664	154,89	106,96	159,30	110,43	157,10	108,69	202,07	242,40	739,94	258,07	246,32	734,29	767,07	767,07	3,21	3,46	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1901	14:59:14.470	1167617282350900										8		Fixation	197	562	665	1,66	356,33	44,98	68	550	656	557	693	553	674	553	674	154,84	110,91	156,77	100,46	155,80	105,69	202,11	242,69	739,69	258,10	246,60	734,03	766,93	766,93	3,24	3,53	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1928	14:59:14.497	1167617282378149										8		Fixation	197	562	665	1,66	356,33	44,98	69	549	654	578	649	563	651	563	651	154,50	111,43	162,67	112,76	158,58	112,10	202,12	242,95	739,56	258,11	246,84	733,86	766,89	766,89	3,16	3,49	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1956	14:59:14.525	1167617282405677										8		Fixation	197	562	665	1,66	356,33	44,98	70	546	673	573	677	559	675	559	675	153,63	106,08	161,27	104,89	157,45	105,49	202,11	242,88	739,53	258,10	246,77	733,83	766,84	766,84	3,26	3,55	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	1983	14:59:14.552	1167617282433124										8		Fixation	197	562	665	1,66	356,33	44,98	71	554	645	569	670	561	657	561	657	155,88	114,09	160,23	106,97	158,05	110,53	202,08	242,56	739,80	258,09	246,39	733,91	766,99	766,99	3,24	3,50	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2011	14:59:14.580	1167617282460741										8		Fixation	197	562	665	1,66	356,33	44,98	72	550	662	564	671	557	666	557	666	154,78	109,19	158,74	106,62	156,76	107,91	202,11	242,06	739,75	258,10	245,95	734,04	766,78	766,78	3,23	3,50	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2042	14:59:14.611	1167617282491697										8		Fixation	197	562	665	1,66	356,33	44,98	73	554	651	594	674	574	662	574	662	156,01	112,20	167,19	105,82	161,60	109,01	202,13	241,76	739,82	258,12	245,64	734,07	766,75	766,75	3,25	3,56	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2070	14:59:14.639	1167617282520353										8		Fixation	197	562	665	1,66	356,33	44,98	74	555	669	579	670	567	669	567	669	156,26	107,27	163,04	106,90	159,65	107,08	202,14	241,78	739,74	258,13	245,66	733,99	766,68	766,68	3,21	3,58	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2098	14:59:14.667	1167617282548340											9	Saccade	55						75	554	629	589	626	571	627	571	627	155,88	118,64	165,92	119,28	160,90	118,96	202,17	242,11	739,64	258,12	246,00	733,99	766,69	766,69	3,31	3,59	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2126	14:59:14.695	1167617282575924											9	Saccade	55						76	545	430	593	434	569	432	569	432	153,50	174,67	166,98	173,43	160,24	174,05	202,29	242,84	739,52	258,00	246,72	733,93	766,81	766,81	3,30	3,55	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2154	14:59:14.723	1167617282603709										9		Fixation	208	559	442	4,76	90,77	94,44	77	544	440	582	457	563	448	563	448	153,25	171,68	163,74	166,92	158,49	169,30	202,30	243,15	739,26	258,09	247,01	733,53	766,66	766,66	3,31	3,57	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2181	14:59:14.750	1167617282631403										9		Fixation	208	559	442	4,76	90,77	94,44	78	544	402			544	402	544	402	153,11	182,39					202,32	243,17	739,15		-8,38		766,56		3,32		0	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2210	14:59:14.779	1167617282659692										9		Fixation	208	559	442	4,76	90,77	94,44	79	533	404			533	404	533	404	149,94	181,97					202,35	242,99	739,21		-8,38		766,56		3,35		0	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2235	14:59:14.804	1167617282684689										9		Fixation	208	559	442	4,76	90,77	94,44	80	552	430	569	468	560	449	560	449	155,54	174,43	160,31	163,87	157,93	169,15	202,36	242,78	739,28	258,24	246,62	733,43	766,56	766,56	3,33	3,62	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2260	14:59:14.829	1167617282709648										9		Fixation	208	559	442	4,76	90,77	94,44	81	546	419			546	419	546	419	153,60	177,66					202,36	242,47	739,38		-8,38		766,55		3,34		0	4	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2285	14:59:14.854	1167617282734679										9		Fixation	208	559	442	4,76	90,77	94,44	82	533	417	577	469	555	443	555	443	150,00	178,26	162,48	163,64	156,24	170,95	202,37	242,17	739,49	258,29	246,07	733,83	766,56	766,56	3,29	3,55	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2310	14:59:14.879	1167617282759633										9		Fixation	208	559	442	4,76	90,77	94,44	83	548	422	561	472	554	447	554	447	154,22	176,71	157,89	162,69	156,06	169,70	202,41	242,07	739,53	258,33	245,90	733,73	766,56	766,56	3,30	3,60	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2335	14:59:14.904	1167617282784633										9		Fixation	208	559	442	4,76	90,77	94,44	84	554	430	573	445	563	437	563	437	155,98	174,64	161,24	170,21	158,61	172,43	202,44	242,29	739,53	258,37	246,16	733,87	766,63	766,63	3,35	3,58	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2362	14:59:14.931	1167617282811662											10	Saccade	27						85	695	441	703	447	699	444	699	444	195,55	171,40	197,92	169,77	196,74	170,59	202,78	242,61	739,32	258,66	246,41	733,60	766,52	766,52	3,30	3,55	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2390	14:59:14.959	1167617282839590										10		Fixation	312	710	437	3,28	1,90	271,13	86	697	442	708	424	702	433	702	433	196,18	171,10	199,36	176,23	197,77	173,67	202,78	242,95	739,24	258,69	246,72	733,60	766,56	766,56	3,32	3,51	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2417	14:59:14.986	1167617282867138										10		Fixation	312	710	437	3,28	1,90	271,13	87	703	455	717	435	710	445	710	445	197,97	167,43	201,91	173,25	199,94	170,34	202,79	243,18	739,10	258,71	246,97	733,48	766,50	766,50	3,28	3,60	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2445	14:59:15.014	1167617282894756										10		Fixation	312	710	437	3,28	1,90	271,13	88	708	435	720	431	714	433	714	433	199,27	173,09	202,81	174,17	201,04	173,63	202,79	243,19	739,07	258,72	246,99	733,47	766,48	766,48	3,34	3,55	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2462	14:59:15.031		2	Left	993	645	993	645				10		Fixation	312	710	437	3,28	1,90	271,13																												
Tiffany	25/07/2018	199250	Screen Recordings (1)	2473	14:59:15.042	1167617282922752										10		Fixation	312	710	437	3,28	1,90	271,13	89	710	424	718	435	714	429	714	429	199,83	176,18	202,04	173,20	200,93	174,69	202,81	242,81	739,22	258,75	246,60	733,57	766,49	766,49	3,39	3,53	0	0	
Tiffany	25/07/2018	199250	Screen Recordings (1)	2501	14:59:15.070	1167617282950527										10		Fixation	312	710	437	3,28	1,90	271,13	90	703	445	709	420	706	432	706	432	198,03	170,23	199,66	177,39	198,84	173,81	202,81	242,35	739,35	258,75	246,15	733,73	766,46	766,46	3,30	3,54	0	0	
